PNO,EQUIPMENT_ID,LOT_NO,WAFER_ID,TIMESTAMP,EXPOSURE_DOSE,FOCUS_POSITION,STAGE_TEMP,BAROMETRIC_PRESSURE,HUMIDITY,ALIGNMENT_ERROR_X,ALIGNMENT_ERROR_Y,LENS_ABERRATION,ILLUMINATION_UNIFORMITY,RETICLE_TEMP
TS00001674,PHOTO_001,LOT250001A,W001,2024.1.1 20:54,32.1284157,-10.22069001,23.12443114,1006.969914,42.99696591,1.902963736,1.711332012,2.462314608,98.81065755,22.96679253
TS00001675,PHOTO_001,LOT250001A,W001,2024.1.1 20:55,32.89681674,-7.002470072,23.12121986,1005.414777,42.87523397,1.851540122,1.641603642,2.473111402,98.76159787,22.96640717
TS00001676,PHOTO_001,LOT250001A,W001,2024.1.1 20:56,31.87107181,-9.322656174,23.1192257,1007.679187,43.51952355,1.79029939,1.820096165,2.532212809,98.94572275,22.96502987
TS00001677,PHOTO_001,LOT250001A,W001,2024.1.1 20:57,32.23619694,-6.533795469,23.11802564,1011.56909,42.7916721,1.717877654,1.773141612,2.507313054,98.83887486,22.96381819
TS00001678,PHOTO_001,LOT250001A,W001,2024.1.1 20:57,32.11114665,-5.668230828,23.10892902,1009.124957,43.06697446,1.67476965,1.881479699,2.520385692,98.90011991,22.96260545
TS00001679,PHOTO_001,LOT250001A,W001,2024.1.1 20:58,31.66307525,-5.854675663,23.11233982,1007.234898,43.88108615,1.630047009,1.908231339,2.484390676,98.97349845,22.96125724
TS00001680,PHOTO_001,LOT250001A,W001,2024.1.1 20:59,30.86384453,-6.659960006,23.10953908,1010.46161,43.07436499,1.594790162,2.016590845,2.535346095,98.99670435,22.96006528
TS00001681,PHOTO_001,LOT250001A,W001,2024.1.1 21:00,30.98592153,-7.346951414,23.10984409,1006.269926,42.08087629,1.569096252,2.029908724,2.548995172,99.00414009,22.95895057
TS00001682,PHOTO_001,LOT250001A,W001,2024.1.1 21:00,30.62122755,-7.901564343,23.10459728,1008.502884,43.36083866,1.523135376,2.031792202,2.574266986,98.96794396,22.95829872
TS00001683,PHOTO_001,LOT250001A,W001,2024.1.1 21:01,30.09749277,-4.940278415,23.10315245,1007.740786,42.77256975,1.478535394,2.071643191,2.651603034,98.96571077,22.95776214
TS00001684,PHOTO_001,LOT250001A,W001,2024.1.1 21:02,30.44108786,-8.376223258,23.10398869,1010.075192,43.76654933,1.45864952,2.18127898,2.735812222,99.12647991,22.95638541
TS00001685,PHOTO_001,LOT250001A,W001,2024.1.1 21:03,29.71872998,-9.128548127,23.10016407,1004.134107,43.72905798,1.580288706,2.132059443,2.758478428,98.99704767,22.95626943
TS00001686,PHOTO_001,LOT250001A,W001,2024.1.1 21:03,30.57295872,-6.880626254,23.09720359,1005.913932,44.26480622,1.480788594,2.217858432,2.829316369,98.9857556,22.95535245
TS00001687,PHOTO_001,LOT250001A,W001,2024.1.1 21:04,29.84957858,-9.430849448,23.09157818,1003.918591,44.00349289,1.521549246,2.238771484,2.941055083,98.94861376,22.95456
TS00001688,PHOTO_001,LOT250001A,W001,2024.1.1 21:05,30.08441041,-10.06312375,23.09080085,1007.352587,44.19620932,1.584356036,2.257005175,2.943567019,98.9826739,22.95469304
TS00001689,PHOTO_001,LOT250001A,W001,2024.1.1 21:06,30.11726169,-11.23835541,23.08634466,1011.030148,43.22944773,1.619598621,2.295922374,2.964696928,98.96231467,22.95228087
TS00001690,PHOTO_001,LOT250001A,W001,2024.1.1 21:06,29.93186351,-10.25506136,23.08348161,1006.750587,44.20754392,1.671099869,2.301993298,3.121863333,98.9295597,22.9527641
TS00001691,PHOTO_001,LOT250001A,W001,2024.1.1 21:07,30.33256449,-10.12407254,23.08172107,1006.762717,45.00550027,1.69401339,2.313722022,3.16780098,98.92359483,22.95127096
TS00001692,PHOTO_001,LOT250001A,W001,2024.1.1 21:08,30.00038443,-10.1046658,23.07670512,1010.256489,43.51515646,1.769556772,2.300475772,3.229322621,98.96323241,22.9521046
TS00001693,PHOTO_001,LOT250001A,W001,2024.1.1 21:09,30.65986307,-9.500091617,23.07785499,1010.79874,45.11633563,1.820677466,2.297847397,3.29920533,98.81252092,22.95195193
TS00001694,PHOTO_001,LOT250001A,W001,2024.1.1 21:09,29.92058164,-10.57162461,23.07149406,1007.968434,43.81883136,1.865243025,2.270102913,3.341544071,98.80860771,22.95052861
TS00001695,PHOTO_001,LOT250001A,W001,2024.1.1 21:10,30.68145762,-12.04966409,23.06997485,1009.976296,43.75256815,1.93509608,2.222922292,3.365920748,98.73552097,22.95027411
TS00001696,PHOTO_001,LOT250001A,W001,2024.1.1 21:11,31.6000011,-12.41861386,23.06855465,1005.658731,44.55968628,2.007996542,2.212252072,3.52408113,98.74173017,22.94976643
TS00001697,PHOTO_001,LOT250001A,W001,2024.1.1 21:12,30.63636012,-11.66181478,23.06459663,1011.894406,44.93216648,2.018024582,2.154903979,3.373904903,98.6556388,22.95042609
TS00001698,PHOTO_001,LOT250001A,W001,2024.1.1 21:12,30.99265291,-10.76416433,23.05659299,1013.931083,45.17228745,2.052831963,2.112785852,3.435567379,98.6132234,22.95005151
TS00001699,PHOTO_001,LOT250001A,W001,2024.1.1 21:13,31.70818337,-12.66369825,23.05716884,1009.983422,44.17227608,2.110977777,2.082620598,3.532658299,98.52071449,22.94995934
TS00001700,PHOTO_001,LOT250001A,W001,2024.1.1 21:14,31.82116625,-13.6667613,23.05484251,1003.601531,45.13514302,2.123526986,2.043347645,3.503186665,98.5519439,22.94984069
TS00001701,PHOTO_001,LOT250001A,W001,2024.1.1 21:15,32.14025204,-14.489299,23.05178373,1007.559339,44.58866726,2.147518093,2.001056759,3.537896152,98.52148848,22.9495132
TS00001702,PHOTO_001,LOT250001A,W001,2024.1.1 21:15,32.44634132,-15.13087292,23.04463233,1010.639752,44.23222769,2.041999268,1.980561025,3.504545172,98.54596966,22.95059061
TS00001703,PHOTO_001,LOT250001A,W001,2024.1.1 21:16,32.75126836,-11.85376504,23.04240688,1008.216587,44.69342468,2.106086521,1.892340979,3.552994408,98.42978447,22.95023483
TS00001704,PHOTO_001,LOT250001A,W001,2024.1.1 21:17,33.18012904,-11.80605179,23.04257829,1012.622818,44.92422241,2.071345779,1.869708408,3.4145127,98.33802024,22.94962957
TS00001705,PHOTO_001,LOT250001A,W001,2024.1.1 21:18,33.12743481,-11.5610057,23.03594316,1011.093729,45.81033687,1.992121016,1.827205256,3.505276334,98.24795377,22.95004399
TS00001706,PHOTO_001,LOT250001A,W001,2024.1.1 21:18,33.07906744,-12.31430951,23.03375716,1008.046691,46.30936219,1.983883213,1.769609117,3.463058322,98.2119404,22.95017955
TS00001707,PHOTO_001,LOT250001A,W001,2024.1.1 21:19,33.63812369,-9.652953638,23.03441362,1010.091137,44.85232513,1.95926744,1.759507125,3.303969858,98.16730519,22.9515886
TS00001708,PHOTO_001,LOT250001A,W001,2024.1.1 21:20,34.30097926,-12.08814924,23.02809008,1007.981039,46.06273523,1.849732198,1.762779685,3.350245265,98.28744857,22.95155977
TS00001709,PHOTO_001,LOT250001A,W001,2024.1.1 21:21,33.63560235,-9.494147127,23.02367746,1009.97134,45.25748844,1.832114029,1.720278232,3.265761401,98.17211697,22.9515076
TS00001710,PHOTO_001,LOT250001A,W001,2024.1.1 21:21,33.41984238,-10.52741774,23.02034565,1009.259997,46.44910484,1.78854064,1.710491016,3.182560545,98.09579615,22.95283893
TS00001711,PHOTO_001,LOT250001A,W001,2024.1.1 21:22,34.3449453,-10.91252615,23.01976374,1013.808008,45.80193216,1.675164315,1.67884015,3.060077538,98.04749852,22.9531732
TS00001712,PHOTO_001,LOT250001A,W001,2024.1.1 21:23,33.91642204,-8.641901144,23.01345991,1016.391135,45.64405057,1.651205327,1.762759263,3.043149974,98.02682359,22.95284061
TS00001713,PHOTO_001,LOT250001A,W001,2024.1.1 21:24,33.12698564,-8.458494839,23.01269287,1007.757931,46.84889292,1.617801854,1.695232354,3.066800867,98.0171215,22.95330589
TS00001714,PHOTO_001,LOT250001A,W001,2024.1.1 21:24,34.33502213,-8.102569362,23.01095167,1006.766863,46.10578369,1.544962082,1.682664539,3.009296804,98.09537238,22.95393109
TS00001715,PHOTO_001,LOT250001A,W001,2024.1.1 21:25,33.75044323,-8.11472661,23.01002037,1011.204574,46.35144811,1.5107334,1.783100425,2.895773819,98.01421125,22.95428227
TS00001716,PHOTO_001,LOT250001A,W001,2024.1.1 21:26,33.86589972,-7.935519279,23.00593605,1008.267054,45.28604054,1.510631707,1.784423454,2.88634076,97.93378251,22.95631666
TS00001717,PHOTO_001,LOT250001A,W001,2024.1.1 21:27,33.94244624,-3.990391028,23.0003965,1012.426578,47.25658667,1.526414781,1.81457317,2.834373358,98.1165096,22.95568146
TS00001718,PHOTO_001,LOT250001A,W001,2024.1.1 21:27,33.76485572,-5.55059546,23.0014527,1014.433084,47.24515847,1.519904002,1.847436237,2.7398186,97.94323866,22.95739705
TS00001719,PHOTO_001,LOT250001A,W001,2024.1.1 21:28,33.82480721,-6.062590109,22.99581829,1016.546904,46.81292881,1.48358267,1.96344634,2.645171324,97.97440088,22.95812888
TS00001720,PHOTO_001,LOT250001A,W001,2024.1.1 21:29,33.19489966,-6.869236241,22.99132026,1013.566317,45.94300441,1.548116921,1.963707369,2.657568392,98.07754884,22.95849354
TS00001721,PHOTO_001,LOT250001A,W001,2024.1.1 21:30,33.38081282,-5.489264199,22.99087739,1012.831065,47.62773454,1.532216708,2.016492537,2.619840738,98.04522922,22.96045417
TS00001722,PHOTO_001,LOT250001A,W001,2024.1.1 21:30,32.85968868,-6.259942814,22.99158563,1008.61832,46.53740829,1.546330774,2.051808808,2.595543879,98.01762654,22.9597127
TS00001723,PHOTO_001,LOT250001A,W001,2024.1.1 21:31,33.0317733,-7.107523322,22.98658808,1013.878649,46.69256243,1.628237654,2.100806587,2.578381921,98.00027831,22.96143449
TS00001724,PHOTO_001,LOT250001A,W001,2024.1.1 21:32,32.74352677,-7.782326915,22.98389386,1014.238254,48.37145584,1.723251715,2.178155888,2.447600191,98.03812521,22.96224993
TS00001725,PHOTO_001,LOT250001A,W001,2024.1.1 21:33,31.87649099,-7.694325023,22.98481971,1015.9016,46.57387159,1.763464422,2.168809936,2.478446187,98.06941857,22.96403187
TS00001726,PHOTO_001,LOT250001A,W001,2024.1.1 21:33,32.43439285,-12.63431826,22.97642661,1012.773865,47.44532598,1.799952846,2.168423908,2.405068933,98.1467982,22.96482144
TS00001727,PHOTO_001,LOT250001A,W001,2024.1.1 21:34,31.53494815,-7.920742984,22.97453194,1013.694428,47.33330881,1.84371323,2.268746738,2.541292451,98.1908411,22.964909
TS00001728,PHOTO_001,LOT250001A,W001,2024.1.1 21:35,31.82584334,-9.370742621,22.9717572,1011.319527,47.21833272,1.898744502,2.282203006,2.505092847,98.21152558,22.96755415
TS00001729,PHOTO_001,LOT250001A,W001,2024.1.1 21:36,31.41066582,-6.683944019,22.97369397,1009.513684,47.13377483,1.964011586,2.288556349,2.556652461,98.25716247,22.96837153
TS00001730,PHOTO_001,LOT250001A,W001,2024.1.1 21:36,31.77176612,-9.501680499,22.97131749,1012.692394,47.16299946,1.973311007,2.310429099,2.488062723,98.24888989,22.9688369
TS00001731,PHOTO_001,LOT250001A,W001,2024.1.1 21:37,30.7350431,-11.78344513,22.97218377,1011.753319,47.06527739,2.032261878,2.288877673,2.665540545,98.36014831,22.9704359
TS00001732,PHOTO_001,LOT250001A,W001,2024.1.1 21:38,30.49117907,-10.54412363,22.96777889,1016.729644,46.82840196,2.064981032,2.29692728,2.575798728,98.45495431,22.97124589
TS00001733,PHOTO_001,LOT250001A,W001,2024.1.1 21:39,30.45120567,-12.49623261,22.96475889,1014.793963,47.71642398,2.050042715,2.281365947,2.72001617,98.4291938,22.97312324
TS00001734,PHOTO_001,LOT250001A,W001,2024.1.1 21:39,30.19007224,-10.65186038,22.96392939,1014.937336,45.96501702,2.074254571,2.24955731,2.737984111,98.47518029,22.97462299
TS00001735,PHOTO_001,LOT250001A,W001,2024.1.1 21:40,30.51032266,-11.32693471,22.96260475,1014.007234,47.30153071,2.109949614,2.278380282,2.777638215,98.53554531,22.97574499
TS00001736,PHOTO_001,LOT250001A,W001,2024.1.1 21:41,29.45136272,-10.6845609,22.95755583,1008.56343,47.11143937,2.08560231,2.169764276,2.831983497,98.63412748,22.97707524
TS00001737,PHOTO_001,LOT250001A,W001,2024.1.1 21:42,29.61395253,-13.61337367,22.96493796,1020.582989,46.96006596,2.05362915,2.247162041,2.874406192,98.57960879,22.97790467
TS00001738,PHOTO_001,LOT250001A,W001,2024.1.1 21:42,29.57682537,-12.62200743,22.95926428,1014.469276,47.12812491,2.00381115,2.162518016,3.033364549,98.74191133,22.98031123
TS00001739,PHOTO_001,LOT250001A,W001,2024.1.1 21:43,30.38406958,-14.90070224,22.95744237,1016.086613,46.31353457,2.038532692,2.039365832,3.032025901,98.73395076,22.98063155
TS00001740,PHOTO_001,LOT250001A,W001,2024.1.1 21:44,30.71967085,-11.91082285,22.95714225,1013.617742,45.15346353,1.919386726,2.04020535,3.030229581,98.75595474,22.98307864
TS00001741,PHOTO_001,LOT250001A,W001,2024.1.1 21:45,30.05610728,-12.22169323,22.95631317,1019.811359,46.13219491,1.900252883,1.994943623,3.135310487,98.85455457,22.98364957
TS00001742,PHOTO_001,LOT250001A,W001,2024.1.1 21:45,30.12281721,-12.21935749,22.95368952,1017.855599,45.47693706,1.822963897,1.964826259,3.219306597,98.77155283,22.9860757
TS00001743,PHOTO_001,LOT250001A,W001,2024.1.1 21:46,30.33936501,-12.850741,22.9518792,1015.535246,45.52439182,1.782251223,1.877613554,3.312803662,98.89058659,22.98756245
TS00001744,PHOTO_001,LOT250001A,W001,2024.1.1 21:47,30.92372484,-12.05086024,22.95360723,1016.713095,45.10610678,1.739121326,1.86476361,3.288481009,98.91659298,22.98929451
TS00001745,PHOTO_001,LOT250001A,W001,2024.1.1 21:48,30.25996453,-10.02054232,22.9525427,1021.969773,45.44984219,1.631158515,1.820030842,3.337595486,98.87539121,22.99106208
TS00001746,PHOTO_001,LOT250001A,W001,2024.1.1 21:48,30.91977709,-12.54896173,22.94961139,1017.660492,45.26005977,1.623465937,1.765739415,3.405680104,98.96853517,22.99270207
TS00001747,PHOTO_001,LOT250001A,W001,2024.1.1 21:49,31.4265717,-11.55538798,22.9536266,1017.444941,44.07083788,1.617031271,1.730992335,3.481824581,98.9790535,22.99292832
TS00001748,PHOTO_001,LOT250001A,W001,2024.1.1 21:50,31.46418856,-12.99116095,22.95103051,1015.589805,45.79489578,1.599546679,1.760262182,3.396450516,98.97120994,22.99526548
TS00001749,PHOTO_001,LOT250001A,W001,2024.1.1 21:51,31.57845287,-12.22944243,22.95165697,1013.238302,46.58285958,1.517166635,1.663785569,3.509559312,99.0342845,22.99786594
TS00001750,PHOTO_001,LOT250001A,W001,2024.1.1 21:51,32.14975197,-10.32258346,22.95283319,1017.593588,45.48932336,1.506564261,1.718029866,3.472854224,98.96919327,22.99848901
TS00001751,PHOTO_001,LOT250001A,W001,2024.1.1 21:52,30.91870708,-8.34409968,22.95004378,1018.813713,44.87824563,1.566339991,1.723925309,3.483778371,99.01351606,22.99958433
TS00001752,PHOTO_001,LOT250001A,W001,2024.1.1 21:53,32.52181659,-9.915117841,22.95068325,1020.742646,44.84157112,1.539361553,1.697136748,3.596136138,98.99119729,23.00153069
TS00001753,PHOTO_001,LOT250001A,W001,2024.1.1 21:54,32.2357495,-9.426823811,22.95181738,1012.353514,44.49674201,1.502548517,1.71625423,3.474468119,98.96040878,23.00294769
TS00001754,PHOTO_001,LOT250001A,W001,2024.1.1 21:54,32.00399595,-9.248356368,22.94899408,1015.130518,44.67926232,1.528132119,1.767602893,3.50262293,99.00529108,23.00411719
TS00001755,PHOTO_001,LOT250001A,W001,2024.1.1 21:55,33.16798839,-9.038779249,22.95089663,1016.447423,44.48041537,1.610005896,1.736149356,3.474099032,98.95450146,23.00670121
TS00001756,PHOTO_001,LOT250001A,W001,2024.1.1 21:56,33.72503392,-7.436222473,22.95148226,1017.834214,43.87733695,1.59333331,1.769818393,3.345507301,98.87185294,23.0081139
TS00001757,PHOTO_001,LOT250001A,W001,2024.1.1 21:57,33.31411481,-9.818835485,22.94985916,1017.411738,45.27348393,1.704898015,1.808799914,3.272214597,98.83211066,23.00870181
TS00001758,PHOTO_001,LOT250001A,W001,2024.1.1 21:57,33.9221763,-5.405571062,22.9570436,1017.389448,43.25614888,1.735422033,1.898762618,3.359761099,98.93453038,23.01086052
TS00001759,PHOTO_001,LOT250001A,W001,2024.1.1 21:58,34.33356715,-8.144963898,22.9503271,1018.621399,44.46749158,1.796694467,1.946063714,3.213736088,98.80345431,23.01215126
TS00001760,PHOTO_001,LOT250001A,W001,2024.1.1 21:59,34.33561989,-5.95407975,22.95137442,1015.238793,43.86762783,1.829897956,1.911192953,3.129680498,98.84462516,23.01314876
TS00001761,PHOTO_001,LOT250001A,W001,2024.1.1 22:00,34.55809884,-8.904997896,22.9575228,1019.716887,44.96492858,1.873810354,2.030187222,3.205816608,98.79664022,23.01474344
TS00001762,PHOTO_001,LOT250001A,W001,2024.1.1 22:00,34.2614255,-6.033674782,22.95733846,1018.338604,43.92967078,1.988385887,2.071497589,3.042719321,98.73609412,23.01630392
TS00001763,PHOTO_001,LOT250001A,W001,2024.1.1 22:01,34.02622691,-6.138913539,22.95497042,1016.318082,43.41496247,1.983825079,2.139312943,2.992769386,98.81072307,23.01837701
TS00001764,PHOTO_001,LOT250001A,W001,2024.1.1 22:02,33.35526713,-6.750677319,22.95943912,1020.972222,43.39343843,2.018825921,2.147750391,3.067323398,98.67835266,23.01962842
TS00001765,PHOTO_001,LOT250001A,W001,2024.1.1 22:03,33.86614951,-9.0645918,22.962453,1020.703253,43.48291753,2.060487892,2.175007772,2.823322575,98.66212662,23.02080937
TS00001766,PHOTO_001,LOT250001A,W001,2024.1.1 22:03,33.56481439,-7.504357372,22.96083882,1018.977082,42.69629159,2.091107619,2.246488535,2.782677201,98.59245804,23.02250358
TS00001767,PHOTO_001,LOT250001A,W001,2024.1.1 22:04,34.67803119,-10.01122852,22.96756698,1008.921875,42.85122243,2.066709657,2.263672212,2.764125447,98.51981829,23.02446145
TS00001768,PHOTO_001,LOT250001A,W001,2024.1.1 22:05,33.61830153,-9.017173383,22.96047767,1020.230292,42.17642026,2.082461874,2.33464891,2.720073761,98.48334018,23.02563042
TS00001769,PHOTO_001,LOT250001A,W001,2024.1.1 22:06,33.59030841,-7.528829365,22.96695485,1018.076194,42.63655976,2.072033986,2.31407819,2.636600741,98.51026052,23.02729227
TS00001770,PHOTO_001,LOT250001A,W001,2024.1.1 22:06,33.58968836,-8.335643714,22.969625,1020.903885,43.19679092,2.096806525,2.300912941,2.577582931,98.44533364,23.02799001
TS00001771,PHOTO_001,LOT250001A,W001,2024.1.1 22:07,33.19301148,-9.977225586,22.97088099,1018.772795,43.277992,2.016126221,2.264776869,2.670991219,98.44309082,23.03019054
TS00001772,PHOTO_001,LOT250001A,W001,2024.1.1 22:08,33.64152776,-11.93151326,22.97057579,1019.409493,41.87523586,1.952691096,2.278878987,2.574995966,98.31250816,23.03081939
TS00001773,PHOTO_001,LOT250001A,W001,2024.1.1 22:09,32.48718936,-9.958669415,22.97236779,1017.438553,42.95309848,1.901735202,2.242238306,2.564370194,98.21527631,23.03162674
TS00001774,PHOTO_001,LOT250001A,W001,2024.1.1 22:09,32.57522276,-11.33289964,22.97587718,1018.386265,43.35381657,1.866325962,2.260850096,2.508847161,98.19693246,23.03311207
TS00001775,PHOTO_001,LOT250001A,W001,2024.1.1 22:10,31.95367823,-15.24382915,22.97873465,1019.767369,42.90619923,1.89706054,2.270487126,2.518415397,98.1218991,23.03360332
TS00001776,PHOTO_001,LOT250001A,W001,2024.1.1 22:11,31.471991,-10.9473756,22.98049427,1015.086472,42.61972681,1.800486198,2.212021902,2.546645083,98.18479882,23.03520225
TS00001777,PHOTO_001,LOT250001A,W001,2024.1.1 22:12,31.5046259,-12.46340023,22.98362541,1010.373631,42.75664986,1.758823078,2.206987334,2.454127699,98.08544756,23.03666342
TS00001778,PHOTO_001,LOT250001A,W001,2024.1.1 22:12,31.48780551,-10.8693427,22.98183107,1013.291383,42.69131258,1.705657266,2.146324362,2.528950219,97.93369382,23.03781139
TS00001779,PHOTO_001,LOT250001A,W001,2024.1.1 22:13,31.09203,-14.49607533,22.98580206,1014.78805,42.65338716,1.640937479,2.08061233,2.569913873,98.18503544,23.03832058
TS00001780,PHOTO_001,LOT250001A,W001,2024.1.1 22:14,30.75952426,-17.72812074,22.98682926,1013.751501,43.16712779,1.592392429,2.049559094,2.639086527,98.01259263,23.0408747
TS00001781,PHOTO_001,LOT250001A,W001,2024.1.1 22:15,30.26190251,-12.58137421,22.99044925,1010.197548,44.4824999,1.588630695,2.014162901,2.692886052,97.9956422,23.04036475
TS00001782,PHOTO_001,LOT250001A,W001,2024.1.1 22:15,30.59766356,-12.52571951,22.9958221,1008.985161,42.69422708,1.532931762,1.957246362,2.639008676,98.0956222,23.04051483
TS00001783,PHOTO_001,LOT250001A,W001,2024.1.1 22:16,29.85708536,-15.38917699,22.99663329,1010.958642,42.99946032,1.551397976,1.911815429,2.738219953,97.94353008,23.04282303
TS00001784,PHOTO_001,LOT250001A,W001,2024.1.1 22:17,30.61536653,-14.14076889,23.00430958,1014.580093,43.21636788,1.51921688,1.840731347,2.598578206,98.05707701,23.04334067
TS00001785,PHOTO_001,LOT250001A,W001,2024.1.1 22:18,30.2233218,-8.294224368,23.00221145,1016.261898,42.89893149,1.483831701,1.810675136,2.8647245,97.97161451,23.04393118
TS00001786,PHOTO_001,LOT250001A,W001,2024.1.1 22:18,29.51486637,-12.57973626,23.00472033,1014.354512,44.04090749,1.499769024,1.85562179,2.80919732,97.93996606,23.04431787
TS00001787,PHOTO_001,LOT250001A,W001,2024.1.1 22:19,29.91174187,-10.66691729,23.00763444,1014.461073,42.03644229,1.515284052,1.794148896,2.89425447,98.10099431,23.04543803
TS00001788,PHOTO_001,LOT250001A,W001,2024.1.1 22:20,29.70308398,-12.33796124,23.00900959,1011.372865,43.22342724,1.605372468,1.688482816,2.990659964,98.07571446,23.04669724
TS00001789,PHOTO_001,LOT250001A,W001,2024.1.1 22:21,30.13161635,-14.06250533,23.01307187,1006.980696,44.12189403,1.596621274,1.643673976,3.023723141,98.09358652,23.04658964
TS00001790,PHOTO_001,LOT250001A,W001,2024.1.1 22:21,30.57160568,-10.72469077,23.01838178,1009.963053,43.54869544,1.631519714,1.70597927,3.103513326,98.08801176,23.04630902
TS00001791,PHOTO_001,LOT250001A,W001,2024.1.1 22:22,29.34781798,-10.39840684,23.01932624,1010.224193,43.33192612,1.716888243,1.726804187,3.233893146,98.12544658,23.04582615
