PNO,EQUIPMENT_ID,LOT_NO,TIMESTAMP,HEAD_PRESSURE,RETAINER_PRESSURE,PLATEN_ROTATION,HEAD_ROTATION,SLURRY_FLOW_RATE,SLURRY_TEMP,PAD_TEMP,REMOVAL_RATE,MOTOR_CURRENT,CONDITIONER_PRESSURE,ENDPOINT_SIGNAL
TS00001437,CMP_001,LOT250001A,2024.1.1 17:57,4.501583458,3.368844053,84.97971131,47.54469441,107.6212404,22.74631778,70.19374242,6876.017537,17.13894155,6.861764031,3490.624208
TS00001438,CMP_001,LOT250001A,2024.1.1 17:57,4.524702165,3.376566037,91.71004628,55.23767778,219.5830234,22.62616771,43.23994983,1988.999134,16.30659149,6.856410382,5438.500146
TS00001439,CMP_001,LOT250001A,2024.1.1 17:58,4.507956606,3.388167711,76.70716605,68.10712217,224.5870508,22.6738681,33.38066437,20250.83231,15.08976748,6.792145005,-2913.512963
TS00001440,CMP_001,LOT250001A,2024.1.1 17:59,4.516336992,3.400538526,97.68299593,53.89438932,185.1725646,22.70516482,19.57890899,3305.225961,17.38312657,6.764554915,757.4033265
TS00001441,CMP_001,LOT250001A,2024.1.1 18:00,4.524626264,3.391858387,108.5269906,56.49073755,237.4531543,22.50781996,62.68213544,13006.46971,17.55662955,6.665187861,-119.8532911
TS00001442,CMP_001,LOT250001A,2024.1.1 18:00,4.546153992,3.398876586,118.2803566,55.53273856,197.9887939,22.70626821,36.64047491,10538.58023,17.09539718,6.612530558,3546.68538
TS00001443,CMP_001,LOT250001A,2024.1.1 18:01,4.549416946,3.393522619,90.72921821,58.96672572,201.843352,22.64202891,47.13658335,-10247.60291,17.06308896,6.591222106,917.6246156
TS00001444,CMP_001,LOT250001A,2024.1.1 18:02,4.549393548,3.382282686,97.13983432,56.36475745,209.714611,22.644908,48.088352,998.5924786,16.44342711,6.578306587,5882.68411
TS00001445,CMP_001,LOT250001A,2024.1.1 18:03,4.600631187,3.350182883,70.8749888,63.82853125,294.1696531,22.57305469,31.87848484,23946.29571,16.91814404,6.566371968,769.7172898
TS00001446,CMP_001,LOT250001A,2024.1.1 18:03,4.613894071,3.336853225,103.1175132,62.63088184,237.4682722,22.49208111,45.12443688,-2311.06559,16.92611365,6.606360507,-1778.248679
TS00001447,CMP_001,LOT250001A,2024.1.1 18:04,4.647544648,3.312287471,95.24918392,67.00570832,216.3021426,22.58936976,29.43533591,-3992.555978,16.20946831,6.53947883,531.2146924
TS00001448,CMP_001,LOT250001A,2024.1.1 18:05,4.698358094,3.291397422,82.0344787,56.04204769,165.6532673,22.54292464,24.43824477,4482.130904,17.40273,6.544083012,867.1338481
TS00001449,CMP_001,LOT250001A,2024.1.1 18:06,4.74396728,3.264687866,98.62514034,61.32277039,194.8295631,22.53300103,49.9445907,-1884.93727,14.67978934,6.515936425,3525.158153
TS00001450,CMP_001,LOT250001A,2024.1.1 18:06,4.762719104,3.240267155,83.08314443,62.80250865,163.4169969,22.57008573,33.73057267,-5112.112442,15.41064593,6.446447305,828.654304
TS00001451,CMP_001,LOT250001A,2024.1.1 18:07,4.804632495,3.197030207,80.41974817,67.91614022,209.6633254,22.53810319,41.51987198,-1982.833943,14.29538822,6.500863476,3270.28954
TS00001452,CMP_001,LOT250001A,2024.1.1 18:08,4.863133194,3.165727672,89.12544406,60.67625084,186.4032896,22.58035649,39.90952104,17195.16336,15.21503862,6.508758123,-422.2413461
TS00001453,CMP_001,LOT250001A,2024.1.1 18:09,4.878218264,3.145094633,73.11312267,72.35923486,145.7424813,22.47629745,42.32708858,1533.551063,13.43308075,6.546852536,1062.828277
TS00001454,CMP_001,LOT250001A,2024.1.1 18:09,4.949462613,3.110981362,93.3424345,74.82498863,179.3963356,22.41838522,15.70035703,-10357.12542,13.29166607,6.466423754,-412.1251815
TS00001455,CMP_001,LOT250001A,2024.1.1 18:10,4.953008747,3.090048859,71.95320301,61.6162134,149.2492693,22.42791254,27.07640869,-12171.11465,13.44451733,6.433091214,-602.294101
TS00001456,CMP_001,LOT250001A,2024.1.1 18:11,4.949924134,3.060311012,71.40928216,65.49033747,177.4012317,22.44256594,29.94219217,25035.60637,13.74528574,6.563309929,5755.402371
TS00001457,CMP_001,LOT250001A,2024.1.1 18:12,5.016664256,3.031253901,72.22185659,65.88225271,145.6552747,22.45710217,23.60972005,753.5657268,13.02468318,6.595528537,-222.4918516
TS00001458,CMP_001,LOT250001A,2024.1.1 18:12,5.036871349,3.013799925,88.33720746,86.75052814,171.2958816,22.31757668,38.50331498,7349.887658,12.86672219,6.595953253,870.9280525
TS00001459,CMP_001,LOT250001A,2024.1.1 18:13,5.072644669,3.000479623,74.01470964,67.72501617,192.5436949,22.37608194,47.38250368,-4694.906678,12.98935269,6.636916731,5037.396059
TS00001460,CMP_001,LOT250001A,2024.1.1 18:14,5.081545836,3.006434643,66.16177421,81.73769139,168.5267197,22.44098153,49.08388605,6240.825103,12.87927922,6.713282686,4142.582118
TS00001461,CMP_001,LOT250001A,2024.1.1 18:15,5.083240115,3.007131581,73.06534748,63.36569119,159.0075042,22.33348106,28.6909264,17633.50782,13.89246963,6.683167095,6804.523349
TS00001462,CMP_001,LOT250001A,2024.1.1 18:15,5.076321702,3.013558505,78.3053364,65.55217003,177.9536864,22.37718163,36.10297269,-3476.174387,13.43616999,6.73154725,3317.143725
TS00001463,CMP_001,LOT250001A,2024.1.1 18:16,5.09627267,3.014847329,66.3448041,67.84434742,194.35778,22.3405936,37.80379777,7635.473145,12.90314092,6.791062176,55.08088289
TS00001464,CMP_001,LOT250001A,2024.1.1 18:17,5.086650212,3.028775727,66.19350264,67.11463456,142.2231421,22.34921909,39.78689882,-11007.85741,14.4761941,6.769640306,8015.154895
TS00001465,CMP_001,LOT250001A,2024.1.1 18:18,5.085978323,3.034716503,98.40783091,71.03411339,185.5933795,22.24662233,21.68932526,23275.11863,13.67696272,6.868060195,3577.504102
TS00001466,CMP_001,LOT250001A,2024.1.1 18:18,5.094145631,3.051640149,68.30417602,68.36532623,219.8909697,22.23273467,53.98866521,5725.570606,13.0044092,6.918595602,1355.012284
TS00001467,CMP_001,LOT250001A,2024.1.1 18:19,5.096496683,3.087543426,73.32629706,67.74042763,200.3297104,22.26013676,43.19455081,-1096.973033,13.97833774,7.050456851,1979.81872
TS00001468,CMP_001,LOT250001A,2024.1.1 18:20,5.059218451,3.111707985,72.56456319,80.41027326,187.6744822,22.1688682,43.46272325,40.12435224,14.41332653,7.000799597,2334.262059
TS00001469,CMP_001,LOT250001A,2024.1.1 18:21,5.013215727,3.138841267,71.7381614,80.76919679,207.9224735,22.21859957,46.4472049,-2096.279097,13.96939118,7.072667179,1075.821977
TS00001470,CMP_001,LOT250001A,2024.1.1 18:21,5.012033172,3.171037336,81.91570254,78.88283169,204.9615831,22.23160214,38.41026295,-1602.14222,14.05562572,7.155002501,-2350.463668
TS00001471,CMP_001,LOT250001A,2024.1.1 18:22,4.994285048,3.201939113,84.97086434,75.96204545,216.4248121,22.29533915,19.6880251,-21507.39437,15.05187545,7.112634261,6649.261457
TS00001472,CMP_001,LOT250001A,2024.1.1 18:23,4.935379359,3.238989794,72.25462407,72.93559263,135.2165811,22.21368238,30.38343674,1966.693414,15.09673587,7.267360965,1696.867103
TS00001473,CMP_001,LOT250001A,2024.1.1 18:24,4.908427108,3.269573312,62.81234463,68.82945702,151.0612349,22.21254943,12.29387171,1524.838104,16.50551072,7.329070349,2307.51189
TS00001474,CMP_001,LOT250001A,2024.1.1 18:24,4.874827289,3.294063422,87.82325527,65.51643656,229.0915218,22.22756786,37.16272513,7786.35335,16.35267449,7.279596875,7987.573862
TS00001475,CMP_001,LOT250001A,2024.1.1 18:25,4.825826495,3.322631868,74.0663218,73.48727844,154.5759335,22.10949357,30.24638299,-2356.370818,15.79110534,7.291740692,-299.0672598
TS00001476,CMP_001,LOT250001A,2024.1.1 18:26,4.809724207,3.344505732,92.30321815,63.14561974,212.0461591,22.13819248,31.90527927,-4860.363141,16.66977643,7.434909362,3716.455974
TS00001477,CMP_001,LOT250001A,2024.1.1 18:27,4.760585808,3.35903638,52.56387374,63.73829797,189.1728191,22.25678632,46.97338202,2747.183909,17.37831087,7.425038165,-626.1075208
TS00001478,CMP_001,LOT250001A,2024.1.1 18:27,4.731686021,3.382740693,77.0328852,76.87531186,169.0609699,22.12098835,27.19414216,-13323.41916,15.94573038,7.417638747,2716.205172
TS00001479,CMP_001,LOT250001A,2024.1.1 18:28,4.676250252,3.381844333,94.36319083,81.01818326,208.1544116,22.17056492,29.8237907,4210.606965,16.28844609,7.509495531,2361.53959
TS00001480,CMP_001,LOT250001A,2024.1.1 18:29,4.648912023,3.403861017,71.78152703,70.69427201,201.9655345,22.15310939,33.30220951,-15864.54333,16.96867551,7.524926922,4134.172623
TS00001481,CMP_001,LOT250001A,2024.1.1 18:30,4.634500145,3.392832862,73.2345006,74.55346173,257.1270583,22.02158582,11.1654696,13940.62944,17.02136118,7.45871541,5393.604454
TS00001482,CMP_001,LOT250001A,2024.1.1 18:30,4.589043371,3.399252488,78.65735206,65.1717167,172.6423532,22.10198368,30.27652213,9555.790135,16.94405818,7.500394874,38.53986366
TS00001483,CMP_001,LOT250001A,2024.1.1 18:31,4.594750485,3.38514038,70.36377129,57.44155108,231.9336519,22.08517341,3.880153595,-6565.961413,16.71564673,7.524896975,6036.282123
TS00001484,CMP_001,LOT250001A,2024.1.1 18:32,4.54070708,3.381521639,73.11621388,69.16918443,196.5145452,22.08612693,26.93973021,9292.514548,16.58637685,7.501189782,6258.860136
TS00001485,CMP_001,LOT250001A,2024.1.1 18:33,4.531922155,3.361599848,73.1785698,68.14112751,163.2893451,22.02414104,44.49979644,3784.176832,16.84858887,7.429469835,1057.465917
TS00001486,CMP_001,LOT250001A,2024.1.1 18:33,4.528671908,3.33185282,70.63562271,64.20720302,204.3421388,21.99865076,39.89082185,-7430.313614,17.09457909,7.446931195,1799.350556
TS00001487,CMP_001,LOT250001A,2024.1.1 18:34,4.484038339,3.320081248,89.58343307,61.45927797,194.74585,22.02378597,27.68570858,-17575.21902,15.88699887,7.416378441,348.2115087
TS00001488,CMP_001,LOT250001A,2024.1.1 18:35,4.474179849,3.287330575,82.32109405,68.44824434,176.513939,22.03623294,35.62613624,5814.751489,17.37102061,7.4950866,927.3973065
TS00001489,CMP_001,LOT250001A,2024.1.1 18:36,4.477707137,3.267090279,80.66081126,55.28507425,181.4311621,22.09436098,22.5619736,-5292.423817,16.79444885,7.39319591,-1754.147914
TS00001490,CMP_001,LOT250001A,2024.1.1 18:36,4.524252586,3.231294847,86.71147017,55.97547297,153.9457889,22.12042516,35.77048212,13603.23825,16.11042231,7.439991917,4201.345448
TS00001491,CMP_001,LOT250001A,2024.1.1 18:37,4.506405173,3.202372526,76.47858915,53.84583634,145.9605385,22.09430163,71.30981403,2800.126036,15.37349,7.496103689,-4269.979978
TS00001492,CMP_001,LOT250001A,2024.1.1 18:38,4.566924874,3.162967693,71.89969387,60.25333204,192.9015447,22.06286242,58.65268971,-4326.792375,15.89192393,7.446444044,-198.7066231
TS00001493,CMP_001,LOT250001A,2024.1.1 18:39,4.538237908,3.134660608,74.15622021,52.2057357,163.3114163,21.96549141,37.50047623,20659.52175,14.20789679,7.250402721,1765.096526
TS00001494,CMP_001,LOT250001A,2024.1.1 18:39,4.571614297,3.106450068,80.7600375,54.29960995,168.0687626,21.99159681,39.16458659,8460.362277,13.59245635,7.242518453,5813.13439
TS00001495,CMP_001,LOT250001A,2024.1.1 18:40,4.617767518,3.087583164,70.72663739,53.728541,179.8222421,22.01935268,25.86888357,-33837.77457,13.50884626,7.229087576,287.1631548
TS00001496,CMP_001,LOT250001A,2024.1.1 18:41,4.653755818,3.068642906,76.90721989,56.20405448,180.8233954,21.97453388,28.38901161,-2131.474738,12.98402076,7.168544065,3214.456713
TS00001497,CMP_001,LOT250001A,2024.1.1 18:42,4.686396451,3.033365571,77.35193471,48.04259166,131.8519993,22.03280293,42.74853202,-11087.24065,13.4550468,7.101371557,1694.678325
TS00001498,CMP_001,LOT250001A,2024.1.1 18:42,4.707688128,3.028259784,104.3717492,57.87576246,215.5501607,22.03824332,32.4994845,-5221.604288,13.39788523,7.138953536,4778.33435
TS00001499,CMP_001,LOT250001A,2024.1.1 18:43,4.740753972,2.996770632,56.00851827,65.12444536,183.1135963,22.02780114,50.04690142,1352.938033,13.21839087,7.128945685,3073.615563
TS00001500,CMP_001,LOT250001A,2024.1.1 18:44,4.771287934,2.995297195,82.57589759,57.90264907,176.1096824,22.05150345,58.43427363,6365.418439,13.01716451,7.094755859,4439.839634
TS00001501,CMP_001,LOT250001A,2024.1.1 18:45,4.811675416,2.994247329,102.2569379,66.86445533,197.9253802,21.95477044,43.99144942,5463.657421,13.07989272,6.976276191,298.0952545
TS00001502,CMP_001,LOT250001A,2024.1.1 18:45,4.829332184,2.99434728,86.84634984,65.57309267,194.9069855,22.04688816,41.62280102,13653.79741,14.0664176,6.939350658,-1092.863212
TS00001503,CMP_001,LOT250001A,2024.1.1 18:46,4.862333983,3.000287166,93.78750707,62.1192063,213.533749,21.96620436,20.63353822,9265.721753,13.46991809,6.924093205,3048.243273
TS00001504,CMP_001,LOT250001A,2024.1.1 18:47,4.910386749,3.024276689,87.8720763,57.79563991,209.1769121,21.95517222,50.17312766,8671.094202,13.77149223,6.855080169,479.7935915
TS00001505,CMP_001,LOT250001A,2024.1.1 18:48,4.941973333,3.036912195,80.81356506,57.7057906,216.8035935,22.03054846,27.87362423,4961.273966,13.49643997,6.856468062,2028.602284
TS00001506,CMP_001,LOT250001A,2024.1.1 18:48,4.969537155,3.060855076,65.6710106,62.76026635,237.6650721,22.06694951,36.97340955,15835.54558,12.61643322,6.794522993,2882.72652
TS00001507,CMP_001,LOT250001A,2024.1.1 18:49,5.015809943,3.086585786,90.7358024,55.7386847,225.0811423,22.03325705,53.89124336,-175.8560107,12.73610001,6.713271381,5648.619455
TS00001508,CMP_001,LOT250001A,2024.1.1 18:50,5.045483551,3.110795602,81.50172687,46.63062709,194.7141608,22.01308182,55.11424136,101.0699612,15.34170499,6.600714658,4273.454329
TS00001509,CMP_001,LOT250001A,2024.1.1 18:51,5.054624481,3.14214318,81.81418268,62.31707693,166.2833662,22.03121611,37.53289901,-16036.86794,14.06287265,6.732678027,-139.4463388
TS00001510,CMP_001,LOT250001A,2024.1.1 18:51,5.093611067,3.168295913,85.36839539,52.47066585,249.9156585,22.0266745,38.58993971,13592.60585,14.31708026,6.590640351,-1542.488784
TS00001511,CMP_001,LOT250001A,2024.1.1 18:52,5.068191618,3.19287804,108.3264666,54.14001412,192.1341465,21.9681742,35.46220291,2270.953745,15.14739794,6.613369435,7003.045014
TS00001512,CMP_001,LOT250001A,2024.1.1 18:53,5.091781283,3.237633778,115.4226153,60.92910194,183.9513778,21.96742861,29.8271521,32382.51451,15.64311072,6.473799403,-2879.240884
TS00001513,CMP_001,LOT250001A,2024.1.1 18:54,5.088655684,3.258268726,94.01755043,60.98496645,144.4558941,22.03117046,36.92060581,-1005.721572,16.02415127,6.547020645,498.7705089
TS00001514,CMP_001,LOT250001A,2024.1.1 18:54,5.071409969,3.285184522,87.64201404,53.25281276,204.715553,22.04511553,25.50588215,3935.38664,16.97263212,6.534572714,3779.455409
TS00001515,CMP_001,LOT250001A,2024.1.1 18:55,5.093445965,3.316489543,80.93286825,64.06962691,196.6929032,22.04815309,53.37319867,8511.506986,17.07601233,6.523138523,6747.545609
TS00001516,CMP_001,LOT250001A,2024.1.1 18:56,5.083490742,3.335944491,97.77557156,69.93181811,144.1818068,22.08830182,50.21066011,-7978.788427,15.92765363,6.656845494,1250.113725
TS00001517,CMP_001,LOT250001A,2024.1.1 18:57,5.094149862,3.359298817,111.2723353,57.27628979,200.4782198,22.05107282,52.48882362,6616.442549,17.19927473,6.469430717,1889.451054
TS00001518,CMP_001,LOT250001A,2024.1.1 18:57,5.062760553,3.380265628,91.28966293,73.39517939,169.1123846,22.09777795,34.58116244,3365.479906,16.5515585,6.541279931,-828.6649443
TS00001519,CMP_001,LOT250001A,2024.1.1 18:58,5.01579117,3.392301354,70.25831012,56.01757259,261.9791019,22.0706067,31.94946069,-32.77924821,16.81960779,6.530104272,2166.105937
TS00001520,CMP_001,LOT250001A,2024.1.1 18:59,5.03317552,3.392150688,100.9982616,80.29602046,161.5324749,22.17762766,47.1728853,14712.94901,16.31898316,6.478109669,-1673.358801
TS00001521,CMP_001,LOT250001A,2024.1.1 19:00,4.994651081,3.397073768,104.3645623,64.8400692,163.1274212,22.09952719,47.52385418,-6069.930129,15.98415629,6.564755212,-481.7565591
TS00001522,CMP_001,LOT250001A,2024.1.1 19:00,4.953257568,3.403983666,78.82737521,69.1091319,147.8221839,22.22195862,45.19423211,5695.371866,16.95643965,6.53290664,4054.040994
TS00001523,CMP_001,LOT250001A,2024.1.1 19:01,4.907040104,3.393189704,96.58771434,56.74501453,210.6713767,22.13234396,43.67693216,17470.26782,16.32852388,6.605608821,456.2919008
TS00001524,CMP_001,LOT250001A,2024.1.1 19:02,4.860215378,3.390651695,99.43340717,69.0989962,159.8700789,22.11426061,67.85123871,-4166.479582,17.33870126,6.684507844,4504.88845
TS00001525,CMP_001,LOT250001A,2024.1.1 19:03,4.832016868,3.368884168,94.24919426,71.56167786,148.5182666,22.09054329,52.58693168,-93.79318021,16.44938704,6.622283323,1290.26715
TS00001526,CMP_001,LOT250001A,2024.1.1 19:03,4.816331229,3.348287115,87.09229081,70.10541678,191.2086503,22.07430218,71.25659283,26303.04563,16.59936769,6.632390348,-2356.520279
TS00001527,CMP_001,LOT250001A,2024.1.1 19:04,4.790668825,3.309229839,105.1396395,67.56038705,128.8551032,22.10815433,62.95063342,7568.844005,16.99608596,6.733865814,5255.884357
TS00001528,CMP_001,LOT250001A,2024.1.1 19:05,4.748541687,3.295381262,90.88734955,65.55863168,189.8066691,22.12536375,68.2573961,-2261.712744,15.01680389,6.788790969,-2192.836571
TS00001529,CMP_001,LOT250001A,2024.1.1 19:06,4.682229893,3.261484758,79.97101088,79.24582381,225.7770726,22.20102901,34.99993436,10802.62269,15.18326356,6.714960286,-48.34017517
TS00001530,CMP_001,LOT250001A,2024.1.1 19:06,4.638679636,3.227981002,74.19108675,72.53920267,191.0637056,22.1672382,55.06694238,-2927.286251,15.4213991,6.7787782,1163.272086
TS00001531,CMP_001,LOT250001A,2024.1.1 19:07,4.625777718,3.201008092,107.1190604,82.46926734,195.3201707,22.21545373,42.80302796,-12916.71629,15.18751489,6.879262666,4786.584163
TS00001532,CMP_001,LOT250001A,2024.1.1 19:08,4.568109278,3.174384376,100.4644046,69.43784702,204.7151171,22.28305723,28.03872782,16436.73003,15.34922957,6.884326779,197.6486692
TS00001533,CMP_001,LOT250001A,2024.1.1 19:09,4.573693543,3.141201591,94.928006,70.15423157,232.5608926,22.22769618,65.94635382,-8334.69529,14.90225789,6.889616783,-993.8938864
TS00001534,CMP_001,LOT250001A,2024.1.1 19:09,4.544487584,3.103931057,89.36032043,78.21585565,220.354961,22.34943713,44.44475856,27198.26066,14.15017918,7.011329362,2284.436535
TS00001535,CMP_001,LOT250001A,2024.1.1 19:10,4.521561337,3.086897703,88.15329511,62.59717407,200.0700902,22.20033261,35.26247184,-2224.289165,14.0064723,7.064969746,1165.524901
TS00001536,CMP_001,LOT250001A,2024.1.1 19:11,4.490762499,3.054753119,82.33280346,65.13534122,216.7519969,22.26547557,42.88353165,23992.43551,13.78443197,7.061497945,416.9265034
TS00001537,CMP_001,LOT250001A,2024.1.1 19:12,4.513017826,3.0394967,88.39057598,79.77256911,165.6482573,22.26014471,38.21836439,-11033.16814,12.50013859,7.127412382,2480.717938
TS00001538,CMP_001,LOT250001A,2024.1.1 19:12,4.492601469,3.019978595,71.08881412,65.026669,217.8501676,22.34825138,39.3437987,12905.33052,13.12416167,7.140540307,-1767.067698
TS00001539,CMP_001,LOT250001A,2024.1.1 19:13,4.483043229,3.008475499,84.48483452,60.59668992,166.3910195,22.20394814,44.8846836,7647.657384,13.2469709,7.158127774,-3309.242571
TS00001540,CMP_001,LOT250001A,2024.1.1 19:14,4.462229892,3.00705979,88.26486473,83.84451022,187.1339276,22.25847528,68.17039997,11031.00481,13.29975383,7.229667478,8284.928453
TS00001541,CMP_001,LOT250001A,2024.1.1 19:15,4.514270322,2.993758838,96.97665299,62.55170301,106.7889825,22.34012416,39.24280982,12340.01576,12.44538194,7.297589244,2193.45998
TS00001542,CMP_001,LOT250001A,2024.1.1 19:15,4.555135658,3.014133502,89.95900332,72.17925271,211.9246103,22.43807333,66.96957778,-2308.416833,12.26334457,7.256901472,2415.120575
TS00001543,CMP_001,LOT250001A,2024.1.1 19:16,4.571620511,2.99886218,97.76676788,70.91852208,180.6542406,22.38694715,57.0462548,-10407.30401,12.95716741,7.343283667,-442.3854625
TS00001544,CMP_001,LOT250001A,2024.1.1 19:17,4.561989583,3.018212689,102.749144,51.9152352,232.8631039,22.32335101,51.40002596,2186.720048,14.39840662,7.399469013,4606.838929
TS00001545,CMP_001,LOT250001A,2024.1.1 19:18,4.585602687,3.040417872,99.26294647,67.57578541,210.2781841,22.34645101,55.38997627,4943.393155,12.8904175,7.481896958,322.4410823
TS00001546,CMP_001,LOT250001A,2024.1.1 19:18,4.630696038,3.062084529,92.79526842,71.50176879,230.8581318,22.50543225,46.32797391,-1986.003262,14.29014339,7.429873644,-6427.541364
TS00001547,CMP_001,LOT250001A,2024.1.1 19:19,4.640498116,3.081840095,87.60552566,70.21257646,162.7603102,22.40627664,61.33270619,5529.188967,14.77527328,7.402593125,236.5306465
TS00001548,CMP_001,LOT250001A,2024.1.1 19:20,4.694089513,3.108857556,77.06593306,73.01446122,224.188983,22.40579767,52.42496292,6072.630401,14.11929892,7.469663842,1098.738415
TS00001549,CMP_001,LOT250001A,2024.1.1 19:21,4.736884238,3.140659902,93.65277285,64.0191061,253.6975586,22.54247337,25.35210312,-6300.002443,13.97405725,7.46281516,1436.607503
