PNO,EQUIPMENT_ID,LOT_NO,TIMESTAMP,SUSCEPTOR_TEMP,CHAMBER_PRESSURE,PRECURSOR_FLOW_TEOS,PRECURSOR_FLOW_SILANE,PRECURSOR_FLOW_WF6,CARRIER_GAS_N2,CARRIER_GAS_H2,SHOWERHEAD_TEMP,LINER_TEMP,DEPOSITION_RATE,FILM_STRESS
TS00001878,CVD_001,LOT250001A,2024.1.1 23:27,448.0887965,1.215908302,261.5610612,239.4787491,-4.334003225,11.04942938,3.989945145,174.6519438,127.6085303,-1262.927491,825.7046148
TS00001879,CVD_001,LOT250001A,2024.1.1 23:28,80.02608941,1.210846351,149.1500002,31.62157187,-0.072250637,14.62692793,3.836583535,146.2893319,151.9464336,888.692947,1040.713441
TS00001880,CVD_001,LOT250001A,2024.1.1 23:29,300.1033253,1.251625386,272.8243832,74.00066304,-6.689278559,13.04767015,3.717246233,176.960715,159.6905262,1201.364905,235.1736823
TS00001881,CVD_001,LOT250001A,2024.1.1 23:30,219.1216449,1.272201635,58.76676444,79.15904279,-11.54636949,11.47895674,3.951288714,326.5910681,130.8225772,-2805.554865,193.3286343
TS00001882,CVD_001,LOT250001A,2024.1.1 23:30,907.4068816,1.301918128,194.5538438,92.5398235,-7.241719947,12.22009796,4.114257785,225.9990457,136.566544,73.37028326,-420.4677891
TS00001883,CVD_001,LOT250001A,2024.1.1 23:31,196.1714294,1.295987002,385.5006468,117.5227457,10.73204611,12.12911604,4.262856669,336.3611868,124.2868652,847.3983146,-472.3829551
TS00001884,CVD_001,LOT250001A,2024.1.1 23:32,358.0686012,1.346382446,217.8550026,185.7594493,24.26515273,13.37994251,4.294445357,201.1927363,144.8721637,722.3175111,221.6568276
TS00001885,CVD_001,LOT250001A,2024.1.1 23:33,501.1821645,1.381753026,242.6501416,245.1373399,19.70218593,13.86681791,3.939073914,192.4592848,136.9447253,313.0201646,808.4855012
TS00001886,CVD_001,LOT250001A,2024.1.1 23:33,579.58944,1.400182229,284.0995341,268.0480164,-6.372392236,16.60671792,3.790238494,203.0827414,121.2301023,-1872.676739,-188.7459055
TS00001887,CVD_001,LOT250001A,2024.1.1 23:34,309.0734579,1.432209026,370.5472827,98.97448506,16.63644305,11.03782082,3.904835381,201.4894448,188.0017784,-1555.994193,1194.415459
TS00001888,CVD_001,LOT250001A,2024.1.1 23:35,619.5668297,1.505305654,16.6189302,102.0930145,2.278441484,14.00142285,3.704574618,160.0515972,107.6799697,-2162.373697,-210.5226436
TS00001889,CVD_001,LOT250001A,2024.1.1 23:36,397.3128079,1.522249594,295.6861828,300.3076812,3.687894538,13.71355434,3.861349813,136.9489119,168.3655021,1714.370194,212.2487962
TS00001890,CVD_001,LOT250001A,2024.1.1 23:36,514.5157328,1.565753911,188.0011583,243.8283936,5.257127426,15.73136252,3.79240897,235.3290479,84.80985236,387.5964478,215.3926502
TS00001891,CVD_001,LOT250001A,2024.1.1 23:37,657.1817994,1.580373958,241.0551618,196.7283456,17.0606695,14.95927816,3.954515035,267.8734156,150.5917173,527.3952209,49.23281238
TS00001892,CVD_001,LOT250001A,2024.1.1 23:38,524.8142277,1.60944452,351.246548,235.3736795,19.46941717,15.41852709,3.308924034,350.5719442,170.0596486,-2768.408959,-922.5293411
TS00001893,CVD_001,LOT250001A,2024.1.1 23:39,416.8158437,1.652206292,67.84034622,193.3924635,8.53025445,15.14654932,3.537825517,177.1089407,70.55712276,586.377085,-211.9837244
TS00001894,CVD_001,LOT250001A,2024.1.1 23:39,501.3085844,1.689366876,88.74212116,246.3353412,8.099357832,13.31649447,3.467803393,181.197863,132.7818278,1931.016543,194.3699724
TS00001895,CVD_001,LOT250001A,2024.1.1 23:40,91.3925334,1.702727288,-28.53307509,171.6230561,12.73280738,16.6062277,3.773252245,155.2776964,150.9405529,-3010.782286,42.45830173
TS00001896,CVD_001,LOT250001A,2024.1.1 23:41,442.0463928,1.742557426,142.7048948,228.4629539,12.75101321,16.05092691,3.231221624,268.2601817,137.9236532,-389.9108181,403.4566688
TS00001897,CVD_001,LOT250001A,2024.1.1 23:42,472.86649,1.737564426,375.5071569,70.34005587,17.64010959,16.27904417,3.413456025,248.7537941,142.6143298,-2453.067595,457.8072186
TS00001898,CVD_001,LOT250001A,2024.1.1 23:42,940.2927269,1.762132234,191.9013791,145.992708,-8.303814758,16.84293701,3.253365423,146.3515894,136.2759752,-147.5865009,-47.3397056
TS00001899,CVD_001,LOT250001A,2024.1.1 23:43,683.9632003,1.800638617,37.16892091,148.1264889,3.290443342,15.60285675,3.39598982,143.9262435,100.2925667,-1105.125479,-415.7643364
TS00001900,CVD_001,LOT250001A,2024.1.1 23:44,472.9903945,1.806691268,141.6428648,176.0683381,-9.115899109,17.21556879,3.213274686,254.2791231,205.09951,1461.029137,831.9805759
TS00001901,CVD_001,LOT250001A,2024.1.1 23:45,724.2386011,1.794121849,14.01728706,126.6138071,-0.509422791,15.56645936,3.024248746,219.172109,119.8938641,1038.479127,-627.7311653
TS00001902,CVD_001,LOT250001A,2024.1.1 23:45,469.6846535,1.782367946,56.99902945,161.7445147,-3.826097527,14.6654923,2.794958312,240.7201529,148.966695,3282.220281,-255.475335
TS00001903,CVD_001,LOT250001A,2024.1.1 23:46,849.5478211,1.775163895,243.9178309,72.76022922,-3.557664483,14.96643824,2.442150185,141.2740335,117.4748082,588.7026175,-390.4308117
TS00001904,CVD_001,LOT250001A,2024.1.1 23:47,651.7796138,1.773333922,46.29105656,257.2763375,-12.53733388,14.9110961,2.770426025,80.58925147,69.53482402,1369.953253,400.5292859
TS00001905,CVD_001,LOT250001A,2024.1.1 23:48,535.6089584,1.772559781,329.8761743,198.8629837,-20.75075045,14.1266625,2.737973407,139.7592267,110.9949621,-427.7842953,679.1217246
TS00001906,CVD_001,LOT250001A,2024.1.1 23:48,677.3800812,1.756628784,179.7602012,50.80182513,-28.01544308,17.30100282,2.231035978,232.5218142,96.20705415,-1525.227603,-72.20202681
TS00001907,CVD_001,LOT250001A,2024.1.1 23:49,175.6871896,1.711242612,197.3036681,126.7343669,-9.401971486,15.23377251,2.217434372,316.9147995,173.2688945,2342.421732,124.4375304
TS00001908,CVD_001,LOT250001A,2024.1.1 23:50,289.5970974,1.673924811,149.8807027,229.4168482,-13.2200763,14.85658887,2.437558941,163.478357,123.1806489,3150.252506,219.8355843
TS00001909,CVD_001,LOT250001A,2024.1.1 23:51,275.6064321,1.664765693,279.4923022,147.2028287,-16.26994181,15.21133142,2.383281231,324.794329,126.8035649,2064.894078,904.4492235
TS00001910,CVD_001,LOT250001A,2024.1.1 23:51,612.5271134,1.615380763,279.1422092,130.0486473,3.348601222,19.00276555,2.051759468,237.0333802,111.1074805,905.0341754,-886.1711381
TS00001911,CVD_001,LOT250001A,2024.1.1 23:52,1012.518012,1.584931309,221.6563691,182.5571689,-18.59438187,12.7294647,2.076170063,102.6704356,146.6378407,-1317.28541,372.1109496
TS00001912,CVD_001,LOT250001A,2024.1.1 23:53,1139.696236,1.576093536,249.0800876,216.5452176,4.291457415,13.04398196,1.771960205,198.1120503,123.0676044,2901.994478,188.8779569
TS00001913,CVD_001,LOT250001A,2024.1.1 23:54,743.7401307,1.531243887,150.8681149,52.61199445,6.72787228,12.11604936,2.370625728,236.1380715,175.0388485,1765.297683,-182.9725884
TS00001914,CVD_001,LOT250001A,2024.1.1 23:54,711.6595501,1.483532459,244.2533566,227.6278477,-28.41906991,13.70474246,1.79914435,37.8146352,154.9957091,4643.478167,168.5630417
TS00001915,CVD_001,LOT250001A,2024.1.1 23:55,138.2612286,1.424706821,133.550699,102.3521652,-7.166355354,14.28054963,2.139868717,221.0714876,129.4029251,-1727.586032,379.9636382
TS00001916,CVD_001,LOT250001A,2024.1.1 23:56,454.7823998,1.41046585,175.5867443,169.115973,-11.06803272,13.06537198,2.00531952,251.847685,172.6422465,2294.231303,306.2260172
TS00001917,CVD_001,LOT250001A,2024.1.1 23:57,395.2704583,1.388206072,140.7188631,164.0388086,-34.99589197,12.79789019,2.259891995,204.5180088,147.9031346,1655.635081,1099.86104
TS00001918,CVD_001,LOT250001A,2024.1.1 23:57,438.6034344,1.333617457,117.8600186,116.4892455,-18.98631753,13.65886832,1.842042621,176.0079367,148.7895074,-137.63708,91.04126891
TS00001919,CVD_001,LOT250001A,2024.1.1 23:58,553.205398,1.329039514,89.05815775,68.74790316,4.659191127,12.52417614,2.020135841,168.4868927,104.6933587,3263.927361,48.00174193
TS00001920,CVD_001,LOT250001A,2024.1.1 23:59,478.4661799,1.300700591,234.0633439,132.4191518,18.62764788,13.5696374,1.684397856,164.1625607,146.8140633,1331.793434,-48.47111609
TS00001921,CVD_001,LOT250001A,2024.1.2 0:00,102.7278732,1.282250894,340.0493262,302.009218,9.026781427,14.5984025,1.661238116,106.692732,158.9121869,-1354.687756,326.4894186
TS00001922,CVD_001,LOT250001A,2024.1.2 0:00,785.4067221,1.241686643,323.4438808,31.16004686,4.800669376,13.76161537,2.201512091,135.2419139,189.5357521,275.6912994,41.79259251
TS00001923,CVD_001,LOT250001A,2024.1.2 0:01,330.9286061,1.22987793,21.02166601,304.4148771,2.876846127,13.88366396,1.766688152,150.7736437,127.1774999,-1390.695263,72.05542225
TS00001924,CVD_001,LOT250001A,2024.1.2 0:02,659.4174511,1.230637861,340.4733671,127.5675998,21.36653414,14.00487732,2.127275919,181.8908379,218.2249792,-433.8897469,81.61445499
TS00001925,CVD_001,LOT250001A,2024.1.2 0:03,1118.422004,1.209076499,140.9673562,153.4199865,27.36024454,12.6126138,2.431745847,141.0218685,166.6764504,1908.440837,12.08497787
TS00001926,CVD_001,LOT250001A,2024.1.2 0:03,370.1538521,1.192481488,257.4139574,52.19602698,1.202641017,11.76203846,2.44223019,121.6719056,104.4176437,2478.54809,-218.981062
TS00001927,CVD_001,LOT250001A,2024.1.2 0:04,-32.67054427,1.195637447,70.78748375,80.82231146,-11.90969566,10.65324884,2.229658913,218.8356907,124.6144575,943.2131974,299.5041188
TS00001928,CVD_001,LOT250001A,2024.1.2 0:05,528.1046796,1.213003376,203.6954048,105.6806367,-12.07180939,11.03723305,2.120215995,194.95837,192.5116954,-997.0080693,-47.9734563
TS00001929,CVD_001,LOT250001A,2024.1.2 0:06,874.3542713,1.201708633,227.171556,57.99415804,22.72937508,10.65232776,2.620145298,139.8834988,187.031183,1270.239192,404.3925772
TS00001930,CVD_001,LOT250001A,2024.1.2 0:06,1088.016022,1.234959112,4.495703744,134.9081834,9.406297998,12.35143883,2.871303466,202.1745889,150.0715519,1959.168608,154.7682315
TS00001931,CVD_001,LOT250001A,2024.1.2 0:07,290.1654272,1.273743108,268.3079709,119.0980599,11.8324191,11.59312285,2.55853539,144.2149967,153.7633788,-3425.12519,-93.28743816
TS00001932,CVD_001,LOT250001A,2024.1.2 0:08,720.6636301,1.248440604,362.7882949,324.701244,-8.029626524,11.94076314,2.621194187,174.8419357,114.0083391,760.0606873,881.7996195
TS00001933,CVD_001,LOT250001A,2024.1.2 0:09,478.9137384,1.331790035,175.035676,55.9396036,1.978676035,8.982156841,2.769686374,229.2620899,188.215688,155.8780042,46.39653304
TS00001934,CVD_001,LOT250001A,2024.1.2 0:09,1251.37488,1.356087575,369.2357474,173.1673427,5.955257103,12.7023632,3.082910983,134.284997,118.5115876,2453.839831,405.9618335
TS00001935,CVD_001,LOT250001A,2024.1.2 0:10,1253.302233,1.365369743,177.8580763,189.5327866,10.16855378,9.752049058,3.308494041,99.96401684,173.0071522,1328.800401,-259.5406033
TS00001936,CVD_001,LOT250001A,2024.1.2 0:11,214.7082676,1.415445764,310.108928,74.40064079,3.085147423,8.58661928,2.908513103,161.449631,187.696526,1537.801704,-927.4143265
TS00001937,CVD_001,LOT250001A,2024.1.2 0:12,651.9605775,1.443832822,-71.10399856,236.1930352,-4.49540946,9.428901384,2.949033525,88.24892102,148.0023653,-382.5600642,-204.1103212
TS00001938,CVD_001,LOT250001A,2024.1.2 0:12,703.3717243,1.4996127,510.8156704,142.2668533,-3.305764929,13.67200767,3.806737185,153.3594057,174.9628704,597.0243823,-996.0248282
TS00001939,CVD_001,LOT250001A,2024.1.2 0:13,855.6739365,1.533577403,397.5767629,-42.43135306,15.1734028,9.231518818,3.390314734,153.1680675,200.6973978,2493.648992,-52.98058369
TS00001940,CVD_001,LOT250001A,2024.1.2 0:14,606.3669879,1.535213334,177.1478474,245.0079045,4.012190846,9.200815564,3.559619975,22.23577456,152.6004238,488.9786655,792.1452305
TS00001941,CVD_001,LOT250001A,2024.1.2 0:15,656.4018975,1.601514035,-31.81649702,88.74583026,6.12156807,9.284791996,3.449399084,201.9958158,138.5577243,980.2408109,-402.642511
TS00001942,CVD_001,LOT250001A,2024.1.2 0:15,478.8791979,1.62464937,252.5363427,98.47363359,-10.55308276,9.244085648,3.759304327,159.3473273,141.0318162,-2429.336668,-1010.843652
TS00001943,CVD_001,LOT250001A,2024.1.2 0:16,641.369419,1.661990527,37.7335223,257.9859913,-32.6284048,8.198865861,3.920980802,241.4232497,119.936668,516.5026068,784.6776458
TS00001944,CVD_001,LOT250001A,2024.1.2 0:17,485.4908957,1.680304618,275.3605675,167.8781863,-9.770948066,9.500338467,3.850114247,183.6913654,118.4191756,-3360.257537,-210.3769066
TS00001945,CVD_001,LOT250001A,2024.1.2 0:18,723.7992001,1.744912644,272.553913,284.4685524,-14.54355807,10.8240629,4.192499541,215.1945481,153.7940712,-359.392876,12.7415463
TS00001946,CVD_001,LOT250001A,2024.1.2 0:18,473.0482657,1.758306026,104.599767,313.1854584,-3.580945126,9.618264424,3.825657606,242.8067955,134.7167603,807.9328149,408.7846455
TS00001947,CVD_001,LOT250001A,2024.1.2 0:19,656.7095928,1.751795437,363.3652901,148.245639,24.76706719,7.427502568,3.877199991,163.8948556,148.5574236,2221.692257,271.1355328
TS00001948,CVD_001,LOT250001A,2024.1.2 0:20,552.0533623,1.758913787,324.70418,279.2869192,-1.958405066,8.53661939,4.006574956,172.1878797,93.11263522,-1305.342238,380.7058836
TS00001949,CVD_001,LOT250001A,2024.1.2 0:21,837.7792244,1.784789859,346.5350984,141.0660227,17.84903643,8.196364796,4.07527958,78.30893825,134.1014337,1444.226603,452.661669
TS00001950,CVD_001,LOT250001A,2024.1.2 0:21,540.2910951,1.80415195,225.9962621,410.7438736,-4.189186453,9.085329017,4.041151417,247.6217039,166.8453933,3636.198279,-872.4417333
TS00001951,CVD_001,LOT250001A,2024.1.2 0:22,106.7418829,1.803603088,48.05949164,147.6338696,-16.29886238,10.99567751,3.743116995,165.0778161,101.4322717,-581.4877314,-707.1738701
TS00001952,CVD_001,LOT250001A,2024.1.2 0:23,862.3408492,1.816431403,347.1230831,302.1113107,-6.397722625,8.782595621,4.058064998,114.0869209,134.5539346,-2394.894373,586.2004143
TS00001953,CVD_001,LOT250001A,2024.1.2 0:24,317.3002631,1.802423744,190.7607564,284.9985972,8.295820832,8.891423593,3.907452534,219.4645263,77.48172217,1276.53823,-388.4223974
TS00001954,CVD_001,LOT250001A,2024.1.2 0:24,377.1893496,1.793476481,50.28482424,236.3411986,9.385560721,11.71960548,3.844098283,44.98241494,93.02541961,-1691.016364,-330.8732487
TS00001955,CVD_001,LOT250001A,2024.1.2 0:25,388.6501821,1.767794835,392.2493329,145.9403159,-13.84354362,10.4085595,3.936272897,150.7368905,155.4994783,-950.3664789,-621.8721108
TS00001956,CVD_001,LOT250001A,2024.1.2 0:26,878.1586736,1.721865617,484.7011032,190.6447356,-4.539230855,10.00795237,3.698701987,231.7501827,121.0862163,2527.575583,-187.8292837
TS00001957,CVD_001,LOT250001A,2024.1.2 0:27,-279.8169808,1.71575511,215.952182,8.046128658,-20.17052132,12.14786797,3.617249661,151.7785892,184.1403177,4426.695413,-154.0472945
TS00001958,CVD_001,LOT250001A,2024.1.2 0:27,1313.148169,1.707128543,489.6440196,219.3205231,3.70678125,10.02023572,3.26706122,135.7871706,141.5866039,-1337.637834,-441.4298688
TS00001959,CVD_001,LOT250001A,2024.1.2 0:28,789.9265186,1.659975195,229.6385568,227.5401836,12.44337705,6.391289247,4.078416093,154.7419215,143.6915648,-821.2568005,-491.9922222
TS00001960,CVD_001,LOT250001A,2024.1.2 0:29,579.0183888,1.635280143,168.9758086,204.7883265,-1.166350109,10.71601486,3.772458129,59.99016549,94.66813658,-237.1599957,201.5098228
TS00001961,CVD_001,LOT250001A,2024.1.2 0:30,506.8872372,1.587923874,135.8873245,-78.32704559,-6.673840544,7.184936331,3.564432428,224.4131201,114.6300599,-464.7144076,-353.8346334
TS00001962,CVD_001,LOT250001A,2024.1.2 0:30,589.5173192,1.540767217,417.3613364,71.71415938,5.165654163,10.36646832,3.375596768,175.0312556,103.4595547,4485.323159,-245.3344052
TS00001963,CVD_001,LOT250001A,2024.1.2 0:31,646.0532518,1.516986995,113.1264971,114.5555271,7.264760257,7.242478757,2.850572835,167.0041325,92.76854122,-454.8566074,-1027.688324
TS00001964,CVD_001,LOT250001A,2024.1.2 0:32,674.8554651,1.485798556,300.3771118,204.3655884,5.351343316,9.246075567,3.193032145,168.1794978,143.9822644,-181.782881,1041.799646
TS00001965,CVD_001,LOT250001A,2024.1.2 0:33,650.3754544,1.43395029,136.3217678,200.4190621,7.665003766,9.542051236,3.391863155,186.114808,149.3777773,3813.616815,550.3012774
TS00001966,CVD_001,LOT250001A,2024.1.2 0:33,531.9443206,1.403759233,146.3725163,155.4093489,5.332919307,9.081465582,3.344869326,225.4586159,134.8328609,1722.450924,-162.0476876
TS00001967,CVD_001,LOT250001A,2024.1.2 0:34,458.4489986,1.358174264,330.3509747,224.3987195,18.04971923,9.869241619,3.191248918,184.1203817,97.49306532,2529.220537,-359.0896181
TS00001968,CVD_001,LOT250001A,2024.1.2 0:35,468.3663451,1.356040635,151.7101252,71.56338237,16.27233969,12.10358156,3.000267632,106.5447832,131.7773009,-1265.808426,99.99472483
TS00001969,CVD_001,LOT250001A,2024.1.2 0:36,456.0315773,1.304355967,146.2672467,215.7984308,-0.320466308,9.651732757,3.135441596,223.7771636,64.04724217,-524.1017653,89.28603102
TS00001970,CVD_001,LOT250001A,2024.1.2 0:36,786.9536999,1.303100745,336.1470061,200.8577306,-0.229022626,11.71333766,2.716149314,220.1655023,160.7436308,-1552.333578,-538.5988677
TS00001971,CVD_001,LOT250001A,2024.1.2 0:37,650.8363548,1.280226119,391.9492368,189.7094161,7.45625583,9.624474557,2.908020789,203.5874303,81.78964699,2121.621393,-1175.268114
TS00001972,CVD_001,LOT250001A,2024.1.2 0:38,-233.5263167,1.235892307,270.6575281,137.3271608,17.24525465,10.96968097,2.525935621,256.7716061,86.85748311,2962.855748,-163.6535367
TS00001973,CVD_001,LOT250001A,2024.1.2 0:39,664.8608316,1.205940323,106.1099362,316.8736497,10.9911393,11.92361496,2.342018064,195.0754639,123.7244593,-692.526387,-684.1344396
TS00001974,CVD_001,LOT250001A,2024.1.2 0:39,549.0783136,1.178136583,122.1218531,195.3301171,2.478561141,10.12920767,2.236774026,260.9227075,126.2430663,-225.3409619,180.2402996
TS00001975,CVD_001,LOT250001A,2024.1.2 0:40,364.8185881,1.180285034,194.0538082,63.08633127,10.70535591,9.844047792,2.149676726,279.6494914,117.8471411,-140.1916002,179.491633
TS00001976,CVD_001,LOT250001A,2024.1.2 0:41,402.8703867,1.179392478,222.4385882,172.3474928,3.762962617,12.73781723,2.424706825,231.119113,86.69616177,-2594.447987,-401.2510101
TS00001977,CVD_001,LOT250001A,2024.1.2 0:42,781.1268436,1.223042634,57.25393016,217.9600629,14.68271713,13.87299216,2.080937643,152.2522203,154.0300389,-846.8556257,-187.9028712
TS00001978,CVD_001,LOT250001A,2024.1.2 0:42,737.2758805,1.21116242,269.7027281,98.01273126,7.870489348,12.25740217,1.966313657,190.2109856,69.53980345,2049.674113,954.220371
TS00001979,CVD_001,LOT250001A,2024.1.2 0:43,307.6662205,1.226911122,188.7814992,250.1412076,-0.062611931,11.87617458,2.266440364,273.2990264,75.76762153,-1243.814657,453.0151129
TS00001980,CVD_001,LOT250001A,2024.1.2 0:44,603.3339137,1.203801681,-37.40740547,188.0938331,3.879532371,12.97958274,2.147839452,109.9968749,117.2617694,698.3330564,-168.3046621
TS00001981,CVD_001,LOT250001A,2024.1.2 0:45,259.5329905,1.239325405,60.10777679,-55.09356022,13.1504806,13.01027086,2.24146188,177.1993158,82.8071328,-2096.939648,1195.979663
TS00001982,CVD_001,LOT250001A,2024.1.2 0:45,1462.975502,1.294615608,112.5859967,185.1014191,-7.260645416,13.46872747,2.12660314,180.9735639,157.732111,239.101315,-556.2904292
TS00001983,CVD_001,LOT250001A,2024.1.2 0:46,348.0793412,1.313074415,166.0899214,124.3346564,0.936399873,9.484970224,1.857262983,150.4445562,86.08115515,-590.3847081,-371.7982121
TS00001984,CVD_001,LOT250001A,2024.1.2 0:47,1219.145695,1.337043882,411.1721854,212.2713795,-5.244508402,11.84160459,2.015713923,255.5044521,168.5662144,-1896.925647,-27.95661034
TS00001985,CVD_001,LOT250001A,2024.1.2 0:48,746.0648651,1.380738848,204.8207451,252.2059569,-1.608015684,12.33963523,2.02699987,226.4819704,153.3887461,2138.194263,-744.8927953
TS00001986,CVD_001,LOT250001A,2024.1.2 0:48,637.8205053,1.431831869,70.21130525,188.2940744,-13.61671723,13.9896572,1.828479928,161.9158712,159.9164171,2262.353023,909.7992433
TS00001987,CVD_001,LOT250001A,2024.1.2 0:49,692.7482846,1.440469969,203.3642715,324.2512616,-6.986815612,14.19108879,1.810491844,241.5796254,180.0554808,-1357.815556,101.1251696
TS00001988,CVD_001,LOT250001A,2024.1.2 0:50,642.5961404,1.482203391,132.4670123,162.0326648,2.168167582,15.00791205,1.922974909,196.3748339,126.5023083,161.3540197,-389.5247547
TS00001989,CVD_001,LOT250001A,2024.1.2 0:51,355.4022459,1.52172611,217.9741036,238.1173197,-18.88063498,14.57327851,2.502489419,153.0589776,94.34255554,694.9164181,226.3406499
TS00001990,CVD_001,LOT250001A,2024.1.2 0:51,626.1094367,1.592096039,251.0524102,258.0662711,-23.17093444,12.36043712,2.056709154,164.244785,122.3484039,-3010.785443,73.64350712
