PNO,EQUIPMENT_ID,LOT_NO,TIMESTAMP,BEAM_CURRENT,BEAM_ENERGY,DOSE_RATE,TOTAL_DOSE,IMPLANT_ANGLE,WAFER_ROTATION,SOURCE_PRESSURE,ANALYZER_PRESSURE,END_STATION_PRESSURE,BEAM_UNIFORMITY,FARADAY_CUP_CURRENT
TS00001093,ION_001,LOT250001A,2024.1.1 13:39,3991.652589,-253544.5305,-7.30E+22,-1.23E+28,6.695691506,-1903.092014,2.08E-05,1.11E-06,2.97E-07,98.04200411,4814.28531
TS00001094,ION_001,LOT250001A,2024.1.1 13:39,1303.680895,584016.6003,5.96E+22,-4.90E+27,-8.624724105,7472.837566,2.11E-05,1.06E-06,2.91E-07,98.00365887,9087.858035
TS00001095,ION_001,LOT250001A,2024.1.1 13:40,4043.650888,3116968.349,3.38E+22,-5.68E+26,15.67359217,3742.257105,2.16E-05,1.02E-06,2.87E-07,98.04848963,8397.384777
TS00001096,ION_001,LOT250001A,2024.1.1 13:41,809.5766291,-2549826.547,-8.58E+22,8.00E+27,10.28102046,-2820.806903,2.21E-05,9.88E-07,2.83E-07,98.02127197,9148.833134
TS00001097,ION_001,LOT250001A,2024.1.1 13:42,1468.190026,1518766.671,1.36E+23,3.37E+27,20.09694125,945.9659452,2.26E-05,9.57E-07,2.81E-07,98.00614379,3926.09314
TS00001098,ION_001,LOT250001A,2024.1.1 13:42,-6816.427649,-1444714.701,-3.19E+21,1.53E+27,-1.666032518,10740.24397,2.32E-05,9.33E-07,2.80E-07,97.96506481,283.0759938
TS00001099,ION_001,LOT250001A,2024.1.1 13:43,4865.572721,-300413.5228,-4.39E+22,-2.00E+27,6.737925589,-4127.854589,2.38E-05,9.15E-07,2.80E-07,97.99530805,-817.1383798
TS00001100,ION_001,LOT250001A,2024.1.1 13:44,2610.887257,210699.8807,-7.04E+22,-2.92E+27,6.765652355,2965.248057,2.44E-05,9.04E-07,2.82E-07,97.94627008,1132.99891
TS00001101,ION_001,LOT250001A,2024.1.1 13:45,5242.040439,-3720554.654,-1.10E+22,7.03E+27,9.638884944,-429.174812,2.50E-05,9.00E-07,2.85E-07,97.99799305,-3135.116522
TS00001102,ION_001,LOT250001A,2024.1.1 13:45,-10309.95487,-1917090.14,-6.37E+21,1.00E+27,-6.91824229,3698.867539,2.56E-05,9.04E-07,2.89E-07,98.00469229,-526.4269759
TS00001103,ION_001,LOT250001A,2024.1.1 13:46,9653.236797,3407692.097,5.13E+21,-1.05E+28,9.361696123,5949.675872,2.62E-05,9.15E-07,2.94E-07,97.88076072,7670.336719
TS00001104,ION_001,LOT250001A,2024.1.1 13:47,765.2663979,2245500.162,-1.49E+22,-3.37E+27,-5.390825968,-655.2717116,2.68E-05,9.33E-07,3.01E-07,97.99070204,-6726.730132
TS00001105,ION_001,LOT250001A,2024.1.1 13:48,5779.082002,-126559.5168,3.17E+22,-4.29E+27,13.07023958,5374.194555,2.74E-05,9.57E-07,3.08E-07,97.94514864,-6361.997894
TS00001106,ION_001,LOT250001A,2024.1.1 13:48,-2792.066658,637870.2046,-1.94E+22,-2.73E+27,-11.1963213,9791.978936,2.79E-05,9.88E-07,3.16E-07,98.0310878,5515.210073
TS00001107,ION_001,LOT250001A,2024.1.1 13:49,3838.005041,-705517.7003,-9.67E+22,2.81E+27,-7.834622816,1180.61349,2.84E-05,1.02E-06,3.25E-07,98.04071436,-368.9552022
TS00001108,ION_001,LOT250001A,2024.1.1 13:50,-2809.559604,3421578.881,-7.47E+21,-5.37E+26,19.44328008,4063.126673,2.89E-05,1.06E-06,3.35E-07,97.99072463,-8229.112474
TS00001109,ION_001,LOT250001A,2024.1.1 13:51,-1076.210258,-470724.3603,-1.18E+23,-3.84E+26,6.349152189,-1430.44593,2.92E-05,1.11E-06,3.46E-07,98.04315952,1107.194803
TS00001110,ION_001,LOT250001A,2024.1.1 13:51,9087.090826,609803.7619,1.77E+22,6.57E+27,2.479687213,1015.767897,2.95E-05,1.15E-06,3.56E-07,98.0494065,405.3574864
TS00001111,ION_001,LOT250001A,2024.1.1 13:52,677.4817002,2895320.078,-4.90E+22,-3.48E+27,25.58630873,239.0933547,2.98E-05,1.20E-06,3.67E-07,98.01298595,-720.2110792
TS00001112,ION_001,LOT250001A,2024.1.1 13:53,2316.188943,-1913133.116,8.17E+21,9.32E+27,16.65050207,4140.232205,2.99E-05,1.25E-06,3.79E-07,98.10627396,4869.987583
TS00001113,ION_001,LOT250001A,2024.1.1 13:54,4929.876268,3927324.079,6.57E+22,-3.36E+27,22.56637301,5777.501823,3.00E-05,1.29E-06,3.90E-07,97.99885801,-5221.372498
TS00001114,ION_001,LOT250001A,2024.1.1 13:54,3432.332898,-3795742.297,-4.74E+22,4.46E+26,12.62726555,526.0871231,3.00E-05,1.34E-06,4.01E-07,98.11469097,1509.53242
TS00001115,ION_001,LOT250001A,2024.1.1 13:55,2048.133071,4104581.193,5.31E+22,-1.41E+27,41.50141937,7104.690279,2.99E-05,1.38E-06,4.12E-07,98.0363265,386.5949771
TS00001116,ION_001,LOT250001A,2024.1.1 13:56,2900.055313,-901143.9925,-2.17E+22,6.17E+26,9.045031338,7095.451102,2.98E-05,1.41E-06,4.23E-07,98.01233042,1624.337443
TS00001117,ION_001,LOT250001A,2024.1.1 13:57,11044.62775,-576128.403,8.77E+22,2.22E+27,32.88823475,4367.296023,2.95E-05,1.44E-06,4.33E-07,98.04426924,-7234.96538
TS00001118,ION_001,LOT250001A,2024.1.1 13:57,1188.390397,-4694329.138,-1.83E+22,2.17E+27,15.1494064,-1080.059757,2.92E-05,1.47E-06,4.42E-07,98.01465953,-1199.378856
TS00001119,ION_001,LOT250001A,2024.1.1 13:58,2208.498835,-1106208.433,-4.20E+22,-3.77E+27,-0.496833424,-1459.568495,2.89E-05,1.49E-06,4.50E-07,98.11706393,1497.948604
TS00001120,ION_001,LOT250001A,2024.1.1 13:59,5589.527005,-2568651.73,3.44E+22,-5.61E+27,21.12625232,-2258.55251,2.84E-05,1.50E-06,4.58E-07,98.00632126,4087.707603
TS00001121,ION_001,LOT250001A,2024.1.1 14:00,5789.660782,-1488160.948,-2.18E+22,1.25E+28,19.65819078,4790.380913,2.79E-05,1.50E-06,4.64E-07,98.16497193,10594.53958
TS00001122,ION_001,LOT250001A,2024.1.1 14:00,6094.471957,-312228.1895,-4.21E+22,-2.42E+27,6.172613469,-3851.101819,2.74E-05,1.50E-06,4.70E-07,98.05812913,5371.092679
TS00001123,ION_001,LOT250001A,2024.1.1 14:01,3878.545799,2425626.47,-2.39E+22,3.50E+27,7.600679736,3705.080965,2.68E-05,1.49E-06,4.74E-07,98.15657605,3624.400914
TS00001124,ION_001,LOT250001A,2024.1.1 14:02,-3272.281673,550257.8232,-2.23E+21,-8.04E+27,16.67417058,-3325.447188,2.62E-05,1.47E-06,4.77E-07,98.12615576,7652.111939
TS00001125,ION_001,LOT250001A,2024.1.1 14:03,7808.792776,800546.7904,6.71E+22,-1.40E+27,20.47774544,4293.931871,2.56E-05,1.44E-06,4.79E-07,98.14905645,-249.045586
TS00001126,ION_001,LOT250001A,2024.1.1 14:03,-3335.381572,-2707334.006,-9.67E+22,-6.36E+26,-7.706632829,1068.878331,2.50E-05,1.41E-06,4.80E-07,98.11694444,9014.640818
TS00001127,ION_001,LOT250001A,2024.1.1 14:04,2435.475214,-2170307.96,1.15E+21,2.36E+27,27.51148181,6334.301639,2.44E-05,1.38E-06,4.79E-07,98.17536685,6816.297304
TS00001128,ION_001,LOT250001A,2024.1.1 14:05,-1816.841378,4528505.987,3.12E+22,-1.36E+28,11.97616727,5564.808517,2.38E-05,1.34E-06,4.77E-07,98.17609278,-1034.126931
TS00001129,ION_001,LOT250001A,2024.1.1 14:06,919.8217031,-1806189.707,9.67E+21,8.31E+26,3.505397663,6737.991997,2.32E-05,1.29E-06,4.74E-07,98.10839245,10791.15097
TS00001130,ION_001,LOT250001A,2024.1.1 14:06,2468.698906,4172456.095,6.55E+22,-5.75E+27,26.09649713,6839.245884,2.26E-05,1.25E-06,4.70E-07,98.14542147,3383.32584
TS00001131,ION_001,LOT250001A,2024.1.1 14:07,2417.871811,-575591.9235,-3.72E+21,1.62E+27,16.27438537,1568.239968,2.21E-05,1.20E-06,4.64E-07,98.17906177,12092.28783
TS00001132,ION_001,LOT250001A,2024.1.1 14:08,2800.773596,37909.42347,-9.23E+21,-5.18E+27,28.45942263,-3644.199357,2.16E-05,1.15E-06,4.58E-07,98.18120849,2624.00185
TS00001133,ION_001,LOT250001A,2024.1.1 14:09,7550.742428,2708233.767,2.96E+22,-4.28E+27,20.42779315,-3222.345448,2.11E-05,1.11E-06,4.50E-07,98.29472715,-1718.751946
TS00001134,ION_001,LOT250001A,2024.1.1 14:09,2895.271621,3212185.848,4.97E+21,-1.37E+27,15.74792177,-7363.347748,2.08E-05,1.06E-06,4.42E-07,98.24583,-2761.548802
TS00001135,ION_001,LOT250001A,2024.1.1 14:10,92.40804834,-244440.1691,-1.95E+22,-5.26E+27,13.91597981,-3354.782283,2.05E-05,1.02E-06,4.33E-07,98.2201896,-714.6826842
TS00001136,ION_001,LOT250001A,2024.1.1 14:11,4916.13737,-937877.5863,2.58E+22,-2.38E+27,19.91729755,1250.555967,2.02E-05,9.88E-07,4.23E-07,98.24846626,-1801.686013
TS00001137,ION_001,LOT250001A,2024.1.1 14:12,5811.424506,-106930.0178,-3.26E+22,-5.97E+27,10.56981984,-1268.417827,2.01E-05,9.57E-07,4.12E-07,98.2618872,7405.485335
TS00001138,ION_001,LOT250001A,2024.1.1 14:12,-3860.036606,877908.0811,-3.06E+22,-9.17E+27,5.763960387,244.1641019,2.00E-05,9.33E-07,4.01E-07,98.28702358,900.5234316
TS00001139,ION_001,LOT250001A,2024.1.1 14:13,3439.994934,2261418.594,-2.64E+22,5.09E+27,19.94456229,2929.659758,2.00E-05,9.15E-07,3.90E-07,98.26217125,-7024.718708
TS00001140,ION_001,LOT250001A,2024.1.1 14:14,3858.233519,43880.95788,6.77E+22,-6.48E+27,11.92936148,-263.7725301,2.01E-05,9.04E-07,3.79E-07,98.28993448,2113.564129
TS00001141,ION_001,LOT250001A,2024.1.1 14:15,-130.4653167,1580670.66,-1.61E+23,-8.93E+26,13.213529,-3541.521476,2.02E-05,9.00E-07,3.67E-07,98.38382185,1682.353912
TS00001142,ION_001,LOT250001A,2024.1.1 14:15,6571.861843,4129504.375,1.98E+22,3.76E+27,23.25206631,725.7959909,2.05E-05,9.04E-07,3.56E-07,98.3697716,-1279.003516
TS00001143,ION_001,LOT250001A,2024.1.1 14:16,480.9120668,987030.5812,1.71E+21,-3.07E+27,10.67877066,-2662.644796,2.08E-05,9.15E-07,3.46E-07,98.36803818,2414.094525
TS00001144,ION_001,LOT250001A,2024.1.1 14:17,1598.203165,813041.4238,-8.40E+22,-4.13E+27,11.40813217,-159.5740653,2.11E-05,9.33E-07,3.35E-07,98.39105952,870.3501858
TS00001145,ION_001,LOT250001A,2024.1.1 14:18,420.8032817,-3763213.969,1.55E+22,1.13E+27,4.684750412,6286.622398,2.16E-05,9.57E-07,3.25E-07,98.4040313,4276.917416
TS00001146,ION_001,LOT250001A,2024.1.1 14:18,1194.75914,-6542607.514,2.38E+22,5.59E+27,14.39756928,-174.8558574,2.21E-05,9.88E-07,3.16E-07,98.41132621,4002.337643
TS00001147,ION_001,LOT250001A,2024.1.1 14:19,-3231.451082,1005312.657,2.95E+22,-5.85E+27,12.985178,7982.375682,2.26E-05,1.02E-06,3.08E-07,98.46318863,2973.163547
TS00001148,ION_001,LOT250001A,2024.1.1 14:20,-4583.828441,-202531.1198,-1.33E+23,-7.51E+26,17.88156446,6616.220591,2.32E-05,1.06E-06,3.01E-07,98.47510384,-5322.904429
TS00001149,ION_001,LOT250001A,2024.1.1 14:21,7578.282275,-1252270.64,6.83E+22,-8.66E+27,2.462043966,-1436.639947,2.38E-05,1.11E-06,2.94E-07,98.39001659,11790.34566
TS00001150,ION_001,LOT250001A,2024.1.1 14:21,-2162.91204,643668.4567,-3.69E+22,-1.97E+27,3.049735499,-3573.21269,2.44E-05,1.15E-06,2.89E-07,98.47771651,-6559.995163
TS00001151,ION_001,LOT250001A,2024.1.1 14:22,-2715.569398,-116009.323,3.43E+22,1.71E+26,14.92137399,651.5867512,2.50E-05,1.20E-06,2.85E-07,98.42470903,601.4541159
TS00001152,ION_001,LOT250001A,2024.1.1 14:23,-7338.493808,2854607.68,3.71E+22,-4.27E+27,8.894224838,5465.479355,2.56E-05,1.25E-06,2.82E-07,98.54748424,-4202.10011
TS00001153,ION_001,LOT250001A,2024.1.1 14:24,-1256.109013,250591.1232,-4.38E+22,-2.28E+27,-3.315513598,-1118.362203,2.62E-05,1.29E-06,2.80E-07,98.56977859,3276.428786
TS00001154,ION_001,LOT250001A,2024.1.1 14:24,-3968.734263,-1831837.671,3.30E+22,-7.04E+27,18.19172753,4464.888626,2.68E-05,1.34E-06,2.80E-07,98.51651521,2010.653535
TS00001155,ION_001,LOT250001A,2024.1.1 14:25,7914.411375,2511042.264,-1.93E+22,3.85E+26,-12.47140456,5656.331234,2.74E-05,1.38E-06,2.81E-07,98.55682867,497.5203117
TS00001156,ION_001,LOT250001A,2024.1.1 14:26,5406.825408,-507045.515,-1.04E+23,5.28E+27,11.75267759,-2283.544498,2.79E-05,1.41E-06,2.83E-07,98.47264522,8951.42097
TS00001157,ION_001,LOT250001A,2024.1.1 14:27,-1365.69196,1352278.616,5.84E+22,-5.49E+27,-9.333365887,-1901.691145,2.84E-05,1.44E-06,2.87E-07,98.64233015,6924.389007
TS00001158,ION_001,LOT250001A,2024.1.1 14:27,10413.84587,-1157436.049,-3.88E+22,-3.11E+27,21.60009225,3643.110092,2.89E-05,1.47E-06,2.91E-07,98.64455531,-236.4740669
TS00001159,ION_001,LOT250001A,2024.1.1 14:28,5345.927533,-1588323.764,-4.27E+22,2.51E+27,-13.26353401,1389.819959,2.92E-05,1.49E-06,2.97E-07,98.68184921,5434.538795
TS00001160,ION_001,LOT250001A,2024.1.1 14:29,131.6398765,246815.531,-2.02E+22,6.06E+27,13.16423857,-1971.804164,2.95E-05,1.50E-06,3.04E-07,98.71382276,9249.3667
TS00001161,ION_001,LOT250001A,2024.1.1 14:30,-8557.411556,68616.69383,1.36E+22,-7.47E+27,0.305803877,-646.1980554,2.98E-05,1.50E-06,3.12E-07,98.59330303,6941.936501
TS00001162,ION_001,LOT250001A,2024.1.1 14:30,10610.22774,1236261.278,-2.86E+21,-8.44E+26,-3.040265596,470.6219897,2.99E-05,1.50E-06,3.20E-07,98.71377117,760.3645228
TS00001163,ION_001,LOT250001A,2024.1.1 14:31,-4108.684521,-634773.7605,2.74E+22,1.42E+27,2.008495505,-5516.421552,3.00E-05,1.49E-06,3.30E-07,98.7580275,-6506.899161
TS00001164,ION_001,LOT250001A,2024.1.1 14:32,-5131.989642,-4553913.72,-6.70E+22,-5.10E+26,6.029317117,3796.008517,3.00E-05,1.47E-06,3.40E-07,98.62384505,3067.84487
TS00001165,ION_001,LOT250001A,2024.1.1 14:33,5536.739178,-1044805.813,-3.71E+22,-1.24E+28,-9.749137451,-1190.724575,2.99E-05,1.44E-06,3.50E-07,98.70432909,4784.509127
TS00001166,ION_001,LOT250001A,2024.1.1 14:33,11199.22093,2021816.12,-5.80E+21,2.51E+27,-9.248047195,-10420.02075,2.98E-05,1.41E-06,3.61E-07,98.70882515,-2412.873198
TS00001167,ION_001,LOT250001A,2024.1.1 14:34,6968.056685,-706031.4297,9.49E+22,7.60E+27,5.052769396,610.3753403,2.95E-05,1.38E-06,3.72E-07,98.78364993,1538.691746
TS00001168,ION_001,LOT250001A,2024.1.1 14:35,3674.502065,-578413.2992,-5.69E+21,5.83E+26,-18.83649634,-2269.172942,2.92E-05,1.34E-06,3.84E-07,98.63482365,999.4265413
TS00001169,ION_001,LOT250001A,2024.1.1 14:36,3783.120015,2503620.399,5.43E+22,-5.16E+27,-7.890561457,7443.913646,2.89E-05,1.29E-06,3.95E-07,98.85871128,8337.655828
TS00001170,ION_001,LOT250001A,2024.1.1 14:36,4800.571656,-1742122.651,1.93E+21,-2.57E+27,28.10910468,-1661.36108,2.84E-05,1.25E-06,4.06E-07,98.77541484,10650.9903
TS00001171,ION_001,LOT250001A,2024.1.1 14:37,4403.27141,-3819069.119,-2.42E+22,8.85E+27,-12.19069481,-3718.058252,2.79E-05,1.20E-06,4.17E-07,98.83969735,7238.629402
TS00001172,ION_001,LOT250001A,2024.1.1 14:38,2471.116431,-363513.2635,-1.23E+22,4.55E+27,8.792196306,2696.664118,2.74E-05,1.15E-06,4.27E-07,98.80344166,913.5723189
TS00001173,ION_001,LOT250001A,2024.1.1 14:39,1740.429326,-1172247.758,-8.42E+21,3.20E+27,-8.682380194,-1984.096607,2.68E-05,1.11E-06,4.37E-07,98.84331825,7057.206145
TS00001174,ION_001,LOT250001A,2024.1.1 14:39,1049.365466,-2377309.24,3.02E+22,1.78E+27,2.169304435,-2467.013034,2.62E-05,1.06E-06,4.46E-07,98.71458502,4538.679007
TS00001175,ION_001,LOT250001A,2024.1.1 14:40,-1740.791709,-400023.4042,6.87E+22,-3.31E+27,3.563289622,2682.313071,2.56E-05,1.02E-06,4.54E-07,98.82302943,895.5687648
TS00001176,ION_001,LOT250001A,2024.1.1 14:41,127.2996925,1267299.652,1.80E+22,-1.00E+27,8.289567352,-3523.67263,2.50E-05,9.88E-07,4.61E-07,98.89594145,11706.95145
TS00001177,ION_001,LOT250001A,2024.1.1 14:42,-5546.893903,15423.43922,5.94E+22,-3.90E+26,-4.982805552,-5196.600241,2.44E-05,9.57E-07,4.67E-07,98.87892093,-2470.158846
TS00001178,ION_001,LOT250001A,2024.1.1 14:42,806.9035154,806203.2371,-4.82E+22,2.75E+27,16.96769937,7531.207325,2.38E-05,9.33E-07,4.72E-07,98.79321348,4214.806901
TS00001179,ION_001,LOT250001A,2024.1.1 14:43,-2777.989339,4572371.813,-2.07E+22,7.54E+27,-8.716238153,2940.367661,2.32E-05,9.15E-07,4.76E-07,98.88832787,5369.178317
TS00001180,ION_001,LOT250001A,2024.1.1 14:44,-3260.708004,-818246.3788,-3.62E+22,5.59E+27,-0.343627475,-438.8583341,2.26E-05,9.04E-07,4.78E-07,98.85414039,-288.8449324
TS00001181,ION_001,LOT250001A,2024.1.1 14:45,1852.019554,734916.6716,1.57E+22,-7.10E+27,-0.057795841,600.135864,2.21E-05,9.00E-07,4.80E-07,98.85923753,3923.133889
TS00001182,ION_001,LOT250001A,2024.1.1 14:45,6681.099724,-1233898.004,-1.79E+22,1.12E+27,-13.51744606,2634.037771,2.16E-05,9.04E-07,4.80E-07,98.83750557,5835.57683
TS00001183,ION_001,LOT250001A,2024.1.1 14:46,4769.163775,-2076677.66,3.65E+22,3.68E+27,-4.906993074,4500.944264,2.11E-05,9.15E-07,4.79E-07,98.95309909,2314.069454
TS00001184,ION_001,LOT250001A,2024.1.1 14:47,-5200.868,-1422965.423,-4.66E+22,3.09E+27,-0.147931808,-2418.80654,2.08E-05,9.33E-07,4.76E-07,98.98602174,3438.612232
TS00001185,ION_001,LOT250001A,2024.1.1 14:48,-2889.477957,-1157514.895,2.15E+21,-3.15E+27,-5.764489686,2067.673237,2.05E-05,9.57E-07,4.73E-07,99.0441605,1591.190204
TS00001186,ION_001,LOT250001A,2024.1.1 14:48,4822.873449,938144.5265,3.43E+22,1.46E+28,23.31906971,-1425.239645,2.02E-05,9.88E-07,4.68E-07,98.87180084,5042.389254
TS00001187,ION_001,LOT250001A,2024.1.1 14:49,-2876.407024,5912213.602,-1.03E+23,-6.39E+27,-9.091369164,-155.3567581,2.01E-05,1.02E-06,4.62E-07,98.99078213,-96.35079611
TS00001188,ION_001,LOT250001A,2024.1.1 14:50,151.8620543,-1750519.818,1.06E+23,-5.42E+27,11.50455841,1242.834632,2.00E-05,1.06E-06,4.55E-07,99.00053588,-513.5942626
TS00001189,ION_001,LOT250001A,2024.1.1 14:51,3250.60305,-1001914.382,-1.42E+22,1.17E+27,8.719127072,573.3488699,2.00E-05,1.11E-06,4.47E-07,98.93586301,1148.195424
TS00001190,ION_001,LOT250001A,2024.1.1 14:51,-2819.83527,-118103.1289,-1.01E+23,1.06E+28,0.487138757,3542.835813,2.01E-05,1.15E-06,4.38E-07,98.92456147,6966.886921
TS00001191,ION_001,LOT250001A,2024.1.1 14:52,1481.290721,1029252.404,7.90E+21,-4.18E+27,-7.529943061,2549.923296,2.02E-05,1.20E-06,4.28E-07,98.92124114,-7682.027047
TS00001192,ION_001,LOT250001A,2024.1.1 14:53,-4267.06739,698678.4983,1.67E+21,-1.33E+27,-6.040821154,-5429.589704,2.05E-05,1.25E-06,4.18E-07,98.95377918,-3482.811994
TS00001193,ION_001,LOT250001A,2024.1.1 14:54,-1324.336161,3250082.401,-4.09E+21,5.39E+27,-2.997209733,-4826.198203,2.08E-05,1.29E-06,4.07E-07,98.99442266,12454.98466
TS00001194,ION_001,LOT250001A,2024.1.1 14:54,2375.025088,-6026100.593,4.96E+22,-8.93E+25,-15.11520574,-871.2722734,2.11E-05,1.34E-06,3.96E-07,99.05596398,2466.839435
TS00001195,ION_001,LOT250001A,2024.1.1 14:55,-5258.884355,-5927413.239,3.74E+22,-1.67E+27,-6.715899785,7925.081389,2.16E-05,1.38E-06,3.85E-07,99.04641054,-927.089656
TS00001196,ION_001,LOT250001A,2024.1.1 14:56,2894.341901,-1199756.988,1.49E+22,2.83E+27,-10.9149351,-2792.322627,2.21E-05,1.41E-06,3.74E-07,98.91307332,5101.702127
TS00001197,ION_001,LOT250001A,2024.1.1 14:57,1075.098069,2783211.042,2.25E+22,1.36E+27,17.97185116,-214.9120326,2.26E-05,1.44E-06,3.62E-07,98.95661519,-2776.485736
TS00001198,ION_001,LOT250001A,2024.1.1 14:57,3386.334907,-3874142.269,-5.22E+21,5.15E+27,11.31081078,-1523.011398,2.32E-05,1.47E-06,3.51E-07,99.062763,-9342.569472
TS00001199,ION_001,LOT250001A,2024.1.1 14:58,2095.918559,-7479090.716,8.88E+22,6.46E+27,13.60640865,-1588.96222,2.38E-05,1.49E-06,3.41E-07,98.96245872,2969.261761
TS00001200,ION_001,LOT250001A,2024.1.1 14:59,6681.495073,1467946.048,-7.40E+22,1.54E+27,12.26041432,1345.453368,2.44E-05,1.50E-06,3.31E-07,98.99690757,-2433.985817
TS00001201,ION_001,LOT250001A,2024.1.1 15:00,1750.898011,649143.0593,6.98E+21,1.46E+27,8.669676233,6241.305706,2.50E-05,1.50E-06,3.21E-07,98.91473555,1751.948891
TS00001202,ION_001,LOT250001A,2024.1.1 15:00,-442.5555178,-2685523.484,3.25E+21,1.07E+27,22.23470852,2468.181139,2.56E-05,1.50E-06,3.12E-07,99.05740495,2917.070596
TS00001203,ION_001,LOT250001A,2024.1.1 15:01,1788.92799,-2423858.868,4.07E+22,2.45E+27,2.145705778,-2563.312075,2.62E-05,1.49E-06,3.05E-07,98.90337595,2005.318825
TS00001204,ION_001,LOT250001A,2024.1.1 15:02,3496.817027,-2384381.489,-4.22E+22,2.76E+26,9.9405097,11670.61091,2.68E-05,1.47E-06,2.98E-07,98.91564045,-7226.35215
TS00001205,ION_001,LOT250001A,2024.1.1 15:03,1541.791016,316298.8672,-8.72E+22,-3.04E+24,16.95748715,979.2263222,2.74E-05,1.44E-06,2.92E-07,99.0485982,1472.754948
TS00001206,ION_001,LOT250001A,2024.1.1 15:03,1529.923815,-1525849.749,7.84E+21,5.98E+27,-3.121922375,-1636.368623,2.79E-05,1.41E-06,2.87E-07,99.08984725,3585.566757
TS00001207,ION_001,LOT250001A,2024.1.1 15:04,-1421.05733,1275071.234,1.41E+22,7.58E+27,41.64713449,6328.804502,2.84E-05,1.38E-06,2.83E-07,98.97661307,-5618.386895
TS00001208,ION_001,LOT250001A,2024.1.1 15:05,-1247.501022,-7096687.073,7.45E+22,-7.54E+27,11.54345054,-1187.657595,2.89E-05,1.34E-06,2.81E-07,98.98561524,-6196.765146
TS00001209,ION_001,LOT250001A,2024.1.1 15:06,-4191.555502,-2102286.747,-6.35E+22,5.01E+25,13.23743125,7348.766713,2.92E-05,1.29E-06,2.80E-07,99.02970556,-3931.257344
TS00001210,ION_001,LOT250001A,2024.1.1 15:06,8429.272383,-2775333.434,5.77E+22,-3.44E+27,24.92704827,-2776.71195,2.95E-05,1.25E-06,2.80E-07,98.99461923,5159.789104
TS00001211,ION_001,LOT250001A,2024.1.1 15:07,-3535.241638,-601096.4133,1.18E+23,-1.55E+27,22.02740585,6434.965697,2.98E-05,1.20E-06,2.82E-07,98.95686735,-8556.367429
TS00001212,ION_001,LOT250001A,2024.1.1 15:08,-1325.163341,-1305414.992,-1.89E+22,2.01E+27,13.75502009,1528.234838,2.99E-05,1.15E-06,2.85E-07,98.9461677,5590.326706
TS00001213,ION_001,LOT250001A,2024.1.1 15:09,-1424.023717,2034258.332,-6.45E+22,3.35E+27,15.14676544,5897.645022,3.00E-05,1.11E-06,2.88E-07,98.88654835,3404.884087
TS00001214,ION_001,LOT250001A,2024.1.1 15:09,5029.302853,-4608753.156,-2.03E+22,-5.61E+26,-0.751799035,8350.058982,3.00E-05,1.06E-06,2.94E-07,98.9705244,157.095593
TS00001215,ION_001,LOT250001A,2024.1.1 15:10,266.658737,153252.8261,7.00E+20,-9.57E+27,9.140474649,-3777.728961,2.99E-05,1.02E-06,3.00E-07,98.94781769,-5961.690862
TS00001216,ION_001,LOT250001A,2024.1.1 15:11,6431.179594,1435296.091,2.82E+22,-4.83E+27,20.26227211,5865.61102,2.98E-05,9.88E-07,3.07E-07,98.92361095,-2547.126421
TS00001217,ION_001,LOT250001A,2024.1.1 15:12,-1262.997086,4681000.125,-2.96E+22,4.48E+27,19.88220765,-4863.173676,2.95E-05,9.57E-07,3.15E-07,98.8880626,5335.485671
TS00001218,ION_001,LOT250001A,2024.1.1 15:12,2534.842234,-1165111.218,7.78E+22,-1.37E+28,27.9747243,-3406.30766,2.92E-05,9.33E-07,3.24E-07,98.88534447,7697.491594
TS00001219,ION_001,LOT250001A,2024.1.1 15:13,-1937.285564,850368.1505,-5.57E+22,5.94E+27,14.84325994,-2421.175876,2.89E-05,9.15E-07,3.34E-07,98.95308281,-3757.71144
TS00001220,ION_001,LOT250001A,2024.1.1 15:14,9967.505932,-4470521.579,-8.70E+22,2.61E+27,2.424899725,2817.059753,2.84E-05,9.04E-07,3.44E-07,98.95762347,7091.226973
TS00001221,ION_001,LOT250001A,2024.1.1 15:15,-3382.836626,-5940845.426,5.53E+22,6.58E+27,27.07786947,944.6216116,2.79E-05,9.00E-07,3.55E-07,98.88815269,4791.933214
TS00001222,ION_001,LOT250001A,2024.1.1 15:15,2585.633576,2150886.715,-1.14E+23,-9.93E+26,31.04672507,154.0269403,2.74E-05,9.04E-07,3.66E-07,98.87345353,1307.164746
TS00001223,ION_001,LOT250001A,2024.1.1 15:16,3858.732434,24951.83209,-1.02E+22,-1.03E+28,25.80531824,1417.468549,2.68E-05,9.15E-07,3.77E-07,98.84257422,-2370.650738
TS00001224,ION_001,LOT250001A,2024.1.1 15:17,2954.934367,2985032.28,1.56E+23,2.15E+27,15.2848103,3207.559779,2.62E-05,9.33E-07,3.89E-07,98.92189654,-1612.212129
TS00001225,ION_001,LOT250001A,2024.1.1 15:18,533.9160112,-3394862.379,-6.02E+20,6.37E+27,27.4241278,3525.160797,2.56E-05,9.57E-07,4.00E-07,98.8660341,10384.67973
TS00001226,ION_001,LOT250001A,2024.1.1 15:18,730.7172011,1338290.883,-5.60E+22,4.62E+27,51.28910478,5238.470741,2.50E-05,9.88E-07,4.11E-07,98.87194844,2137.209071
